scan_index,x_m,y_m,method,strict_pose,coarse_clear,screened_pass,max_speed,max_step,max_acceleration,max_position_error_m,max_rotation_error_rad,joint_limit_ok,max_speed_joint,min_joint_margin_rad,max_original_knot_q_difference_rad
1415,0.52,0.04,selected,True,True,True,9.556500202045957,0.0796375016837163,204.46179950684407,4.864911910876276e-15,4.3370612722025226e-14,True,3,0.465303324975316,8.326672684688674e-12
1416,0.54,0.04,baseline,True,True,False,13.476961117903885,0.11230800931586571,343.4964170989403,4.536371875115287e-15,3.681960319987617e-14,True,3,0.5351612766338203,9.281464485866309e-14
1416,0.54,0.04,selected,True,True,True,9.448309167855182,0.07873590973212652,211.02510830945178,4.7590304058781476e-15,5.769289916917436e-14,True,3,0.5351612766338185,5.1382897936491645e-11
1417,0.56,0.04,baseline,True,True,False,13.03850151154343,0.10865417926286192,327.2450162226036,3.889149445732266e-15,3.409052587581832e-14,True,3,0.6068154463549065,6.461498003318411e-14
1417,0.56,0.04,selected,True,True,True,9.427393996267526,0.07856161663556271,214.10386001639026,3.7043296641584985e-15,3.412010494867863e-14,True,3,0.606815446354906,1.1546319456101628e-13
1418,0.58,0.04,baseline,True,True,False,12.850312923180178,0.10708594102650149,314.36102075780326,4.1503069738485e-15,3.430479671504278e-14,True,3,0.6803582761474214,4.884981308350689e-14
1418,0.58,0.04,selected,True,True,True,9.487324583926497,0.07906103819938748,214.6260316338939,3.610472598405807e-15,3.255187576071548e-14,True,3,0.6803582761474212,1.6786572132332367e-13
1419,0.6,0.04,baseline,True,True,False,12.690561473313338,0.10575467894427781,308.5115227736395,3.835551671069619e-15,3.112268471182911e-14,True,3,0.7560027607944213,4.1300296516055823e-14
1419,0.6,0.04,selected,True,True,True,9.442351810021554,0.07868626508351295,212.99469437787408,4.817412984883935e-15,5.564651146936439e-14,True,3,0.7361605535738409,3.9968028886505635e-13
1420,0.62,0.04,baseline,True,True,False,12.754489218825604,0.10628741015688004,307.0440107499948,5.036743249531999e-15,3.388803977644725e-14,True,3,0.834012335471882,4.085620730620576e-14
1420,0.62,0.04,selected,True,True,True,9.563158864937531,0.07969299054114609,208.77860032338464,5.036719350972725e-15,4.2267536343619084e-14,True,3,0.8340123354718811,5.314837459025057e-11
1421,0.64,0.04,baseline,True,True,False,12.780812251317544,0.10650676876097953,303.52677654337725,3.9960559240203196e-15,3.1124001559181203e-14,True,3,0.9147171826439997,4.529709940470639e-14
1421,0.64,0.04,selected,True,True,True,9.7339553559455,0.08111629463287917,201.79022577771875,5.154341918989244e-15,5.779201778076064e-14,True,3,0.13660474189881278,1.603162047558726e-12
1422,0.66,0.04,baseline,True,True,False,12.537364799077357,0.10447803999231131,291.69002342591364,4.503336797797561e-15,3.4166539736937424e-14,True,3,0.9986318798421954,5.3734794391857577e-14
1422,0.66,0.04,selected,True,True,True,9.791925300806676,0.0815993775067223,207.18692505667846,4.0548381081718225e-15,3.410617693123956e-14,True,3,0.9986318798421949,2.831068712794149e-13
1423,0.68,0.04,baseline,True,True,False,11.827362305822193,0.09856135254851828,269.1077623029073,4.520331236338708e-15,3.6355171166135786e-14,True,3,1.086273212112044,5.96189764223709e-14
1423,0.68,0.04,selected,True,True,True,9.596151542845242,0.07996792952371035,205.57396991263843,5.508175100172333e-15,4.6461982920963655e-14,True,3,0.14588303432242,1.1723955140041653e-13
1424,0.7000000000000001,0.04,baseline,True,True,False,11.389566208535875,0.09491305173779896,261.07250724772194,3.5554790121769935e-15,2.4382309533725962e-14,True,3,1.1783166521052124,2.5757174171303632e-14
1424,0.7000000000000001,0.04,selected,True,True,True,9.310691832148397,0.07758909860123664,195.26142654085845,4.0308284936335615e-15,1.319238715600953e-14,True,3,0.5940817206322491,1.4844125928448193e-11
1425,0.72,0.04,baseline,True,True,False,11.02036509305897,0.09183637577549142,251.59257381165105,3.348266171397774e-15,3.631404477320311e-14,True,3,1.275592008373775,5.417888360170764e-14
1425,0.72,0.04,selected,True,True,True,9.278250743115954,0.07731875619263295,197.75767644546463,2.627056434674716e-15,4.379269803858838e-14,True,3,0.16629888559956996,1.5920598173124745e-13
1445,0.4,0.06,baseline,True,True,False,17.13837061986788,0.14281975516556566,365.62059318310014,5.76687210148907e-15,5.466862079600303e-14,True,3,0.05713597795409253,1.2673195826096162e-13
1445,0.4,0.06,selected,True,True,False,11.846048860039176,0.0987170738336598,268.9609299956615,5.506334762933853e-15,5.454121787747437e-14,True,3,0.05713597795409253,3.016198402150394e-13
1446,0.42,0.06,baseline,True,True,False,21.04955875930233,0.17541298966085273,515.1659262432377,3.8855389564769715e-15,1.9336257717226988e-14,True,3,0.11984557096378445,8.54316617449058e-14
1446,0.42,0.06,selected,True,True,False,12.806883133900865,0.10672402611584053,325.6339318288183,1.017288467417003e-14,1.1250028087228094e-13,True,3,0.11984557096378445,2.0605739337042905e-13
1447,0.44,0.06,baseline,True,True,False,23.38770942461837,0.19489757853848644,718.867479189448,2.7603631621994653e-15,2.4516042355336613e-14,True,3,0.183739300897086,1.5010215292932116e-13
1447,0.44,0.06,selected,True,True,False,14.901748845260805,0.12418124037717337,393.9563346089827,7.885664450168161e-15,1.8711495639276151e-13,True,3,0.067076580993783,1.595168441781425e-12
1448,0.46,0.06,baseline,True,True,False,28.56609595010486,0.23805079958420716,761.2135611825838,5.705513687676108e-15,6.18442520436052e-14,True,3,0.2487146306984629,8.593126210598712e-14
1448,0.46,0.06,selected,True,True,False,15.982718664645805,0.1331893222053817,455.04866344591693,4.62370424042506e-15,3.5127917571172233e-14,True,3,0.24871463069846333,4.8627768478581856e-14
1449,0.48,0.06,baseline,True,True,False,30.45389788269666,0.25378248235580547,983.9548069297929,5.881305122967466e-15,5.107694881126222e-14,True,3,0.31480456287309844,8.348877145181177e-14
1449,0.48,0.06,selected,True,True,False,16.340105475880335,0.13616754563233613,468.7936843575159,1.344956159355711e-14,4.355581908904667e-13,True,3,0.14969613722230157,4.6980197510038124e-12
1450,0.5,0.06,baseline,True,True,False,32.36895641912028,0.269741303492669,1321.2742659024311,5.11660622420799e-15,4.6181120660232495e-14,True,3,0.382109651739416,1.4344081478157023e-13
1450,0.5,0.06,selected,True,True,False,17.848972837281245,0.14874144031067704,452.7997273624003,5.872576782700954e-15,1.0488390397157612e-13,True,3,0.3179017104005064,1.5276668818842154e-13
1451,0.52,0.06,baseline,True,True,False,35.4012552382366,0.2950104603186383,1271.5541481626076,4.2106452342895826e-15,2.5780146209359138e-14,True,3,0.4509518070005214,4.884981308350689e-13
1451,0.52,0.06,selected,True,True,False,18.09049469527298,0.15075412246060815,492.99048171913927,6.419526986178104e-15,1.1406096571373804e-13,True,3,0.3609565128708736,1.5329959524024162e-12
1452,0.54,0.06,baseline,True,True,False,35.574077533315325,0.29645064611096106,860.4400168873829,3.618564978814107e-15,3.0479288936527376e-14,True,3,0.5214196848400325,1.3034018309099338e-13
1452,0.54,0.06,selected,True,True,False,17.419011449450608,0.14515842874542173,499.8740137862392,3.3998314292371723e-15,3.730379565393063e-14,True,3,0.4003404516462199,5.488942633746774e-13
1453,0.56,0.06,baseline,True,True,False,32.11873766536388,0.26765614721136566,956.2845251264657,4.017667507167176e-15,3.0251097742362877e-14,True,3,0.5936399166291415,9.636735853746359e-14
1453,0.56,0.06,selected,True,True,False,16.56794795799712,0.13806623298330933,482.3669298016199,2.6537640754606916e-15,4.362154398157753e-14,True,3,0.4334448859518565,8.22453216642316e-13
1454,0.58,0.06,baseline,True,True,False,29.000157513950075,0.24166797928291728,941.7404328451222,3.181624732105897e-15,2.4666005487061574e-14,True,3,0.6677785951695214,9.992007221626409e-14
1454,0.58,0.06,selected,True,True,False,15.965160865267833,0.13304300721056528,457.9668330959045,3.1712567117548017e-15,6.671261610837101e-14,True,3,0.4580668113687505,7.185363415374013e-13
1455,0.6,0.06,baseline,True,True,False,27.03222039962011,0.22526850333016757,849.4267917771938,4.2184879796423115e-15,2.881985566862536e-14,True,3,0.7439934096525713,4.796163466380676e-14
1455,0.6,0.06,selected,True,True,False,15.692269030354637,0.13076890858628865,436.58916806919024,5.74107828567546e-15,4.6559302944218476e-14,True,3,0.042937430544498945,7.638334409421077e-14
1456,0.62,0.06,baseline,True,True,False,25.525987416792166,0.21271656180660137,725.5085940181053,5.402654163779484e-15,3.50355379581248e-14,True,3,0.8224839175503871,1.3722356584366935e-13
1456,0.62,0.06,selected,True,True,False,15.60095688892539,0.13000797407437825,416.6635062915042,5.300370296947704e-15,3.667327796390184e-14,True,3,0.6678951626710035,6.750155989720952e-14
1457,0.64,0.06,baseline,True,True,False,23.53341997493387,0.1961118331244489,597.2537421783824,3.705297875988847e-15,2.867944512457333e-14,True,3,0.9035825308800771,9.281464485866309e-14
1457,0.64,0.06,selected,True,True,False,15.396247714830977,0.12830206429025814,391.18200814122446,7.572520815317912e-15,1.4670877348224723e-13,True,3,0.3429172852399116,1.8003376567321538e-12
1458,0.66,0.06,baseline,True,True,False,20.55288691345415,0.1712740576121179,552.5098446212385,1.1677253937125326e-14,8.84922677115022e-14,True,3,0.9877002418666407,1.0702549957386509e-13
1458,0.66,0.06,selected,True,True,False,14.741576080900458,0.12284646734083715,355.4349511065695,9.480235704126318e-15,2.732518411377149e-13,True,3,0.33122682043790164,2.9540814239226165e-12
1459,0.68,0.06,baseline,True,True,False,17.65953052823206,0.14716275440193383,530.0168072114145,3.0508494527726607e-15,3.5298321748258485e-14,True,3,1.0753513572790496,6.927791673660977e-14
1459,0.68,0.06,selected,True,True,False,13.44564040265194,0.11204700335543283,316.0868701899389,5.2639685811296375e-15,4.522995932251774e-14,True,3,0.10600137769798579,1.3145040611561853e-13
1460,0.7000000000000001,0.06,baseline,True,True,False,17.054977207677897,0.14212481006398248,451.7186233302652,3.1623166810876e-15,2.255574744970998e-14,True,3,1.1673142725540633,5.1514348342607263e-14
1460,0.7000000000000001,0.06,selected,True,True,False,13.016664362248367,0.10847220301873639,318.1475777752996,5.616253453165271e-15,3.95787454059093e-14,True,3,0.11706903822129267,5.806466418789569e-14
1461,0.72,0.06,baseline,True,True,False,14.990021915045967,0.12491684929204971,360.6996102092125,2.189976916718919e-15,1.3811386040237071e-14,True,3,1.2644749025950817,2.4646951146678475e-14
1461,0.72,0.06,selected,True,True,False,12.295458087209443,0.10246215072674536,289.5361214653426,4.131200890199111e-15,3.544685917474766e-14,True,3,0.9642683724599532,6.722400414105323e-14
1462,0.74,0.06,baseline,True,True,False,13.10267750603467,0.10918897921695558,289.2862433789506,1.0698129548543317e-14,9.83499425743439e-14,True,3,1.3680558757159185,3.952393967665557e-14
1462,0.74,0.06,selected,True,True,False,10.85308768076895,0.09044239733974124,246.25375967526006,1.3912335192770502e-14,1.3231880910206153e-13,True,3,1.3680558757159182,2.4447111002245947e-13
1463,0.76,0.06,baseline,True,True,False,11.758650498763746,0.09798875415636454,242.26274413951518,1.1215124519773754e-14,1.0538569199242478e-13,True,3,1.4798235478935922,3.133049375492192e-13
1463,0.76,0.06,selected,True,True,False,10.205691376844364,0.0850474281403697,208.38521862988807,1.7261726970561455e-14,1.759344035746559e-13,True,3,0.16572236292051645,4.3010039973978564e-13
1481,0.4,0.08,baseline,True,True,False,43.399528901488125,0.36166274084573435,1545.7752835586534,3.534017903240517e-15,1.3570843755608876e-14,True,3,0.04040317861151976,5.906386491005833e-14
1481,0.4,0.08,selected,True,True,False,21.431478235557186,0.17859565196297655,542.5663242863799,6.276367622005919e-15,1.6234414722455806e-13,True,3,0.04040317861151932,2.566835632933362e-13
1482,0.42,0.08,baseline,True,True,False,68.67465762214833,0.5722888135179027,3144.779860706977,6.1294278523480124e-15,6.46559357376096e-14,True,3,0.10458389478253283,1.4777068457760834e-13
1482,0.42,0.08,selected,True,True,False,28.149387065772604,0.23457822554810503,711.2360283199728,6.804886612123922e-15,5.4914288865911254e-14,True,3,0.10458389478253283,9.801048861390882e-13
1483,0.44,0.08,baseline,True,True,False,139.41358892829012,1.1617799077357511,10645.18264132244,3.145699930740632e-15,2.1713264771373294e-14,True,3,0.1699137068367942,3.141592653589977
1483,0.44,0.08,selected,True,True,False,139.4135889282881,1.1617799077357343,10645.182641330499,5.565287070731091e-15,3.225495720475683e-14,True,3,0.16991370683679463,3.1415926535899015
1485,0.48,0.08,baseline,True,True,False,172.158185755731,1.434651547964425,16501.46610232173,3.196112079547571e-15,2.0810014752311142e-14,True,5,0.29748034777781385,3.1415926535897944
1485,0.48,0.08,selected,True,True,False,172.158185755731,1.434651547964425,16501.46610232173,3.196112079547571e-15,2.0810014752311142e-14,True,5,0.29748034777781385,3.1415926535897944
1486,0.5,0.08,baseline,True,True,False,125.49619298053095,1.0458016081710912,9723.689738881249,3.2737536716702892e-15,2.877598335055341e-14,True,5,0.2652799340338152,3.1415926535897944
1486,0.5,0.08,selected,True,True,False,125.49619298051398,1.0458016081709498,9723.689738877556,3.0892420119952143e-15,1.8074859668404364e-14,True,5,0.3719413628536592,3.141592653589802
1487,0.52,0.08,baseline,True,True,False,105.84797825812143,0.8820664854843452,5313.335031608066,2.4601681737701038e-15,2.6461197147490778e-14,True,5,0.22869536887404074,3.1415926535897944
1487,0.52,0.08,selected,True,True,False,105.84797825812228,0.8820664854843523,5313.335031607965,4.0755887361963745e-15,1.2731015395201069e-14,True,5,0.4414134124415381,3.1415926535898078
1488,0.54,0.08,baseline,True,True,False,113.8921772152637,0.9491014767938641,6543.98331856238,2.3879576059030733e-15,3.064906960003982e-14,True,5,0.18725989710575952,3.1415926535897967
1488,0.54,0.08,selected,True,True,False,113.8921772152944,0.9491014767941199,6543.983318566127,4.079492808671676e-15,5.0290802952471945e-14,True,5,0.29530549787048077,3.1415926535898366
1489,0.56,0.08,baseline,True,True,False,136.0667680104861,1.1338897334207174,10680.327284386265,3.4655867794925062e-15,4.560480497742622e-14,True,5,0.14148518073533456,3.141592653589794
1489,0.56,0.08,selected,True,True,False,136.0667680104861,1.1338897334207174,10680.327284386265,3.4655867794925062e-15,4.560480497742622e-14,True,5,0.14148518073533456,3.141592653589825
1490,0.58,0.08,baseline,True,True,False,163.15286784107565,1.3596072320089636,28092.583805297007,4.8373646722728614e-15,6.089484260309972e-14,True,3,0.6592949377950903,7.638334409421077e-14
1490,0.58,0.08,selected,True,True,False,163.15286784108866,1.3596072320090722,28092.583805298527,4.8625174740375925e-15,3.5618292092141594e-14,True,3,0.6592949377950903,0.07896652196044818
1492,0.62,0.08,baseline,True,True,False,137.98123235119576,1.1498436029266312,9777.352408813476,6.106794336731562e-15,4.9688217358185866e-14,True,3,0.8146268899489784,3.141592653589794
1492,0.62,0.08,selected,True,True,False,137.98123235119576,1.1498436029266312,9777.352408813476,6.106794336731562e-15,4.9688217358185866e-14,True,3,0.8146268899489784,3.141592653589794
1493,0.64,0.08,baseline,True,True,False,70.98107884448847,0.5915089903707372,3468.8109970063297,3.6926668731850455e-15,5.181413142924948e-14,True,3,0.8960772267236086,3.141592653589794
1493,0.64,0.08,selected,True,True,False,31.431790655624994,0.26193158879687495,982.8638013558198,5.672829044489024e-15,2.8059846694580694e-14,True,3,0.8052727916725448,4.405364961712621e-13
1494,0.66,0.08,baseline,True,True,False,48.257454959164164,0.4021454579930347,1653.6413754448495,3.8204014828999616e-15,3.6749901932027484e-14,True,3,0.980488985782139,7.460698725481052e-14
1494,0.66,0.08,selected,True,True,False,25.879915095279628,0.21566595912733022,886.521366523155,9.226446078969468e-15,7.014486499863273e-14,True,3,0.05628349142901623,5.009326287108706e-13
1495,0.68,0.08,baseline,True,True,False,37.464122348284654,0.3122010195690388,967.933256280135,3.4548044775226265e-15,2.8134667765874708e-14,True,3,1.0683808734702864,6.217248937900877e-14
1495,0.68,0.08,selected,True,True,False,21.716038626480795,0.1809669885540066,706.9487901303354,7.870385160689249e-15,1.8779977471255733e-13,True,3,0.2197433744747359,2.5908164502652653e-12
1496,0.7000000000000001,0.08,baseline,True,True,False,28.789465876421566,0.2399122156368464,815.3814112287517,3.1725318024594024e-15,2.384596499327863e-14,True,3,1.1604174452904619,5.191402863147232e-13
1496,0.7000000000000001,0.08,selected,True,True,False,20.315505019173383,0.16929587515977818,531.1586461236668,5.749094492339172e-15,4.932203712472908e-14,True,3,0.8649290945497281,1.3278267374516872e-13
1497,0.72,0.08,baseline,True,True,False,22.254712288468422,0.18545593573723684,638.3452656437215,2.6546960279381107e-15,1.7762182255205556e-14,True,3,1.2574654062085326,3.9144468916285646e-14
1497,0.72,0.08,selected,True,True,False,16.971750946233826,0.14143125788528188,392.4752499609056,2.600949300393904e-15,4.732355065916341e-14,True,3,0.22807132590247203,3.3928415632544784e-13
1498,0.74,0.08,baseline,True,True,False,18.890534120922542,0.15742111767435452,436.1520029389305,1.5116856147015877e-14,1.4039848292386746e-13,True,3,1.3608461357917807,4.3520742565306136e-14
1498,0.74,0.08,selected,True,True,False,14.861983410971051,0.1238498617580921,340.9860166639483,2.640832626025885e-15,1.7290385010816174e-14,True,3,0.22531318020355684,1.9895196601282805e-13
1499,0.76,0.08,baseline,True,True,False,15.006699144891567,0.12505582620742972,297.13419073916947,1.772560786242057e-14,1.6085225847166632e-13,True,3,1.472291503991489,4.942712905631197e-13
1499,0.76,0.08,selected,True,True,False,12.763937505857239,0.10636614588214366,264.7639977375953,4.768812575088155e-15,1.352606285877129e-13,True,3,0.21971314628453342,8.304468224196171e-13
1500,0.78,0.08,baseline,True,True,False,12.476539732375672,0.10397116443646393,231.31281473202245,1.7656645468104257e-14,1.2963652692496546e-13,True,3,1.5944550105726756,4.2454928461665986e-13
1500,0.78,0.08,selected,True,True,True,2.2354096655598354,0.018628413879665295,157.72191405751457,2.1965254701191697e-14,8.149362177479395e-14,True,3,0.13112579933250768,2.2959412149248237e-13
1517,0.4,0.1,baseline,True,True,False,125.9165037544328,1.0493041979536066,10035.050928167531,5.331167359253831e-15,7.507016120887619e-14,True,5,0.03067546811663524,3.1415926535898424
1517,0.4,0.1,selected,True,True,False,125.9165037544328,1.0493041979536066,10035.050928167531,5.331167359253831e-15,7.507016120887619e-14,True,5,0.03067546811663524,3.1415926535897944
1518,0.42,0.1,baseline,True,True,False,58.74410246653529,0.4895341872211274,2236.242185587301,5.632552829836263e-15,4.2199709340907725e-14,True,5,0.09603028511642675,3.397282455352979e-13
1518,0.42,0.1,selected,True,True,False,90.4063314386798,0.7533860953223317,15632.21459728006,8.982799501268634e-15,8.829650555307184e-14,True,5,0.0960302851164272,0.0065567399613040145
1519,0.44,0.1,baseline,True,True,False,42.85219809994088,0.3571016508328406,1165.0133576597782,4.8200895521889406e-15,3.311317018448182e-14,True,5,0.16205931682497754,3.7569947153315297e-13
1519,0.44,0.1,selected,True,True,False,144.3179876236103,1.2026498968634192,11221.92803890953,8.4497495519878e-15,5.807745112151606e-14,True,5,0.16205931682497798,3.1415926535897936
1520,0.46,0.1,baseline,True,True,False,33.559637103267,0.279663642527225,818.8870869487488,4.663122562951149e-15,5.091308611203594e-14,True,5,0.22910176038057983,6.439293542825908e-14
1520,0.46,0.1,selected,True,True,False,33.559637103267214,0.27966364252722675,818.8870869488575,4.549713731903801e-15,3.8781355738343984e-14,True,5,0.2291017603805794,1.4876988529977098e-13
1521,0.48,0.1,baseline,True,True,False,30.60484692018818,0.25504039100156817,675.9464239477495,4.7185345900335216e-15,6.330875797302336e-14,True,5,0.2972196338137505,2.815525590449397e-13
1521,0.48,0.1,selected,True,True,False,30.604846920188233,0.2550403910015686,675.9464239476791,3.941291737419306e-15,4.974802544168621e-14,True,5,0.2972196338137487,2.7622348852673895e-13
1522,0.5,0.1,baseline,True,True,False,28.393299877014098,0.2366108323084508,589.1013846802921,4.3710901105486975e-15,5.697662737485448e-14,True,5,0.36633029339377465,2.0383694732117874e-13
1522,0.5,0.1,selected,True,True,False,28.393299877014258,0.23661083230845215,589.1013846922955,4.0489858061744186e-15,3.804987398069345e-14,True,5,0.07493807067218405,4.221067939624845e-13
1523,0.52,0.1,baseline,True,True,False,26.710234022764876,0.22258528352304063,684.9660067052753,2.9014286024586607e-15,3.731367926007075e-14,True,5,0.43648405997303463,1.2612133559741778e-13
1523,0.52,0.1,selected,True,True,False,26.710234022764876,0.22258528352304063,684.9660067052497,3.2573284766618687e-15,4.8027875021647185e-14,True,5,0.07229631898490041,9.370282327836321e-14
1524,0.54,0.1,baseline,True,True,False,27.711796936245,0.230931641135375,660.2200779173373,4.1091436038036424e-15,3.211682484805204e-14,True,5,0.4848770779342084,1.1013412404281553e-13
1524,0.54,0.1,selected,True,True,False,27.71179693624468,0.23093164113537235,660.220077923323,3.6423310982003045e-15,2.3614441450172953e-14,True,5,0.5078511682736715,2.4386048735891563e-13
1525,0.56,0.1,baseline,True,True,False,29.96142366117711,0.24967853050980926,563.770739117848,5.937487890178764e-15,4.5586948830813934e-14,True,5,0.44173886317223676,2.091660178393795e-13
1525,0.56,0.1,selected,True,True,False,29.961423661177044,0.2496785305098087,563.7707391178059,4.579354561448635e-15,4.0726922333339505e-14,True,5,0.5806177653558144,1.5920598173124745e-13
1526,0.58,0.1,baseline,True,True,False,32.46431731438277,0.27053597761985637,704.6105582320571,5.074414582634862e-15,4.110673095289643e-14,True,5,0.39066415902327023,2.1316282072803006e-13
1526,0.58,0.1,selected,True,True,False,32.46431731438263,0.27053597761985526,704.610558232058,4.415148997866149e-15,3.8869131065204744e-14,True,5,0.6551852244622096,1.967037643879621e-13
1527,0.6,0.1,baseline,True,True,False,36.58811944866056,0.30490099540550464,921.7612668187094,7.895241679203476e-15,6.179408281761566e-14,True,5,0.3331051494336075,7.638334409421077e-14
1527,0.6,0.1,selected,True,True,False,36.58811944866056,0.30490099540550464,921.7612668187094,7.895241679203476e-15,6.179408281761566e-14,True,5,0.3331051494336075,7.638334409421077e-14
1528,0.62,0.1,baseline,True,True,False,45.27097419926996,0.37725811832724965,1495.4026961580385,3.942470440146807e-15,4.538768546428872e-14,True,5,0.271692173921382,8.526512829121202e-14
1528,0.62,0.1,selected,False,False,False,,,,,,,,,
1529,0.64,0.1,baseline,True,True,False,67.94872358936172,0.5662393632446809,3071.9893515619146,3.482854743127908e-15,4.42554592827709e-14,True,5,0.2097125117902907,1.7763568394002505e-13
1529,0.64,0.1,selected,True,True,False,162.37860010806264,1.353155000900522,28267.67954948788,4.260780326422799e-15,1.7675133154801914e-13,True,5,0.03790917333422161,6.66933175352824e-12
1530,0.66,0.1,baseline,True,True,False,142.8295286930925,1.1902460724424375,11162.028597721253,1.254555088129707e-14,9.453564034869295e-14,True,5,0.1503703707993287,3.141592653589794
1530,0.66,0.1,selected,True,True,False,142.82952869309239,1.1902460724424366,11162.028597710834,3.678661000178858e-15,4.522567818134192e-14,True,5,0.2593476728018471,3.141592653589795
1531,0.68,0.1,baseline,True,True,False,140.62923911791498,1.171910325982625,22833.0806112708,6.139772355753484e-15,4.3813431801387624e-14,True,5,1.0650151546146323,8.593126210598712e-14
1531,0.68,0.1,selected,True,True,False,140.62923911791498,1.171910325982625,22833.0806112708,6.1422812911478485e-15,4.380468764009058e-14,True,5,1.0650151546146323,0.018778506961957042
1532,0.7000000000000001,0.1,baseline,True,True,False,75.10334798718341,0.6258612332265284,3484.747047591312,5.3373266468020795e-15,3.632642112689111e-14,True,3,1.1572571229765791,3.141592653589794
1532,0.7000000000000001,0.1,selected,True,True,False,36.8504821292901,0.30708735107741747,1354.366267700433,4.8611297697806906e-15,6.992433387918195e-14,True,3,0.8368628682353876,3.3706371027619753e-13
1533,0.72,0.1,baseline,True,True,False,44.121052878494005,0.3676754406541167,1260.6700580946947,4.496231915753894e-15,2.88747010693072e-14,True,3,1.2544928209340533,1.4033219031261979e-13
1533,0.72,0.1,selected,True,True,False,26.364551784976406,0.2197045982081367,767.9498413607397,1.2373797024349556e-14,1.092416784219268e-13,True,3,0.8975759886769783,2.113864638886298e-13
1534,0.74,0.1,baseline,True,True,False,28.989776984152268,0.24158147486793558,789.8536233261008,2.6973293367536083e-15,2.9654191175212004e-14,True,3,1.357920495432995,7.704947790898586e-14
1534,0.74,0.1,selected,True,True,False,21.54138126408367,0.17951151053403058,462.9270436979552,1.5327160634913566e-14,1.3628969212230065e-13,True,3,0.9691992718914113,3.6504133049675147e-13
1535,0.76,0.1,baseline,True,True,False,20.57755427416488,0.17147961895137398,467.85969305354166,9.04172755862073e-15,9.198786624874341e-14,True,3,1.4692373787858535,7.061018436615996e-14
1535,0.76,0.1,selected,True,True,False,16.586559478318392,0.1382213289859866,332.19623133772063,3.264113516001646e-15,3.2580320333697816e-14,True,3,0.07996094450281177,2.2026824808563106e-13
1536,0.78,0.1,baseline,True,True,False,15.752951583950194,0.1312745965329183,280.9143549201447,1.636167640747183e-14,6.916502437765601e-14,True,3,1.5911978454473932,2.360334150353083e-13
1536,0.78,0.1,selected,True,True,False,13.546661642506876,0.11288884702089064,242.17599877784863,7.77826484598099e-15,8.550574143225907e-14,True,3,0.09654231430882287,6.803446694902959e-13
1537,0.8,0.1,baseline,True,True,False,11.940605232261913,0.0995050436021826,246.00176738410636,2.0305347250103916e-14,9.312191920583874e-14,True,3,1.728196500820121,3.823608096809039e-13
1537,0.8,0.1,selected,True,True,True,3.4654612498246196,0.028878843748538496,171.72015858983835,2.016678109392994e-14,6.782443924152952e-14,True,2,1.728196500820124,2.502442697505103e-13
1553,0.4,0.12,baseline,True,True,False,29.03984924292459,0.24199874369103824,678.6560805025758,5.0961723584536896e-15,3.496233206843757e-14,True,5,0.027564345341892782,6.569744748219364e-14
1553,0.4,0.12,selected,True,True,False,29.039849242923697,0.2419987436910308,678.6560805003992,9.134167642856409e-15,1.7992902388183926e-13,True,5,0.027564345341892338,4.156675004196586e-13
1554,0.42,0.12,baseline,True,True,False,23.99110506446096,0.19992587553717467,402.16243778943266,1.241406711315747e-14,1.2622876329416235e-13,True,5,0.09399081187493463,1.687538997430238e-13
1554,0.42,0.12,selected,True,True,False,23.991105064460534,0.19992587553717112,402.1624377891321,4.7389140229094014e-15,6.303558056746258e-14,True,5,0.09399081187493552,1.0480505352461478e-13
1555,0.44,0.12,baseline,True,True,False,21.0635021592822,0.175529184660685,318.14220428355355,1.183927409010051e-14,1.0412669131817486e-13,True,5,0.16058703471584623,9.814371537686384e-14
1555,0.44,0.12,selected,True,True,False,21.06350215928151,0.17552918466067924,318.1422042836303,8.684280069198713e-15,6.488779675316574e-14,True,5,0.16058703471584623,1.6697754290362354e-13
1556,0.46,0.12,baseline,True,True,False,18.880822822074315,0.15734019018395262,271.8487856434223,8.290930056579387e-15,7.265647119955479e-14,True,5,0.22773832258057292,9.50350909079134e-14
1556,0.46,0.12,selected,True,True,False,18.88082282207277,0.15734019018393974,271.8487856434894,2.9033778213640216e-15,4.6189495916058415e-14,True,5,0.13703298918005302,2.3092638912203256e-13
1557,0.48,0.12,baseline,True,True,False,18.094913952479317,0.1507909496039943,285.27538876039387,7.669785148318285e-15,6.245918992777737e-14,True,5,0.29594598040365483,9.015010959956271e-14
1557,0.48,0.12,selected,True,True,False,18.09491395247969,0.15079094960399742,285.27538876020844,4.0965163402179114e-15,2.8298014857939348e-14,True,5,0.2959459804036553,2.042810365310288e-14
1558,0.5,0.12,baseline,True,True,False,16.76507844329077,0.13970898702742307,276.31715733105864,6.273635065613236e-15,5.175746498809613e-14,True,5,0.3653024489794787,1.9984014443252818e-13
1558,0.5,0.12,selected,True,True,False,16.765078443290022,0.13970898702741685,276.31715733104585,4.0511732392098794e-15,3.357439400911396e-14,True,5,0.1339374580822632,1.467714838554457e-13
1559,0.52,0.12,baseline,True,True,False,17.053660931686814,0.14211384109739011,287.96965840703734,7.289155296313649e-15,6.081097541469677e-14,True,5,0.4358900945410844,1.2212453270876722e-13
