episode,physics_step,command_id,reference_frame,time_s,region,interpolation_step,A_ik_position_m,A_ik_rotation_rad,B_command_position_m,B_command_rotation_rad,C_tracking_position_m,C_tracking_rotation_rad,total_position_m,total_rotation_rad,FK_runtime_consistency_position_m,FK_runtime_consistency_rotation_rad
0,19,4,4,0.15833333333333333,work,3,8.777083671441753e-17,0.0,0.002013554761168596,0.00822377043269876,0.016338802648087188,0.0589553739908064,0.01797081426880212,0.06634754259590032,1.2104903719911674e-07,6.743495761743077e-07
0,20,4,4,0.16666666666666666,work,4,8.777083671441753e-17,0.0,3.550778974196628e-08,1.4600096599955432e-07,0.016520675001876716,0.06438195849478275,0.016520696493567393,0.06438188064180748,1.5713826034477068e-07,4.1935584781975493e-07
0,21,5,5,0.175,work,1,5.551115123125783e-17,0.0,0.00576637444180755,0.02892931813546978,0.01657064216673411,0.07006427038931876,0.021490926236663977,0.09528003092392902,2.0801183905320036e-07,6.542950391799285e-07
0,22,5,5,0.18333333333333332,work,2,5.551115123125783e-17,0.0,0.0038501549185145528,0.019274383810923525,0.016571636898675555,0.07628054348398022,0.01980772250347973,0.09337623729978618,1.9218666543757582e-07,7.527667844483354e-07
0,23,5,5,0.19166666666666665,work,3,5.551115123125783e-17,0.0,0.0019280141343798905,0.009631342945775372,0.01654090794021657,0.08266271193142696,0.01813383372853517,0.09131531042404906,1.41604635069338e-07,3.769728732309799e-07
0,24,5,5,0.2,work,4,5.551115123125783e-17,0.0,4.9877464922385355e-08,8.429369702178807e-08,0.016410863978328524,0.08899963474278855,0.016410903081778568,0.08899960795586916,1.4913344489771793e-07,6.556510925292998e-07
0,25,6,6,0.20833333333333334,work,1,5.551115123125783e-17,0.0,0.005707905059021595,0.03109886065823331,0.01601613359637206,0.0952457229099662,0.020893046403088263,0.12244905832743957,2.191555548301443e-07,7.884953353001498e-07
0,26,6,6,0.21666666666666667,work,2,5.551115123125783e-17,0.0,0.0038112120239687255,0.02073273588471187,0.015471902915735743,0.10192702346564804,0.018772265212392364,0.12029055654666784,3.6357275171023865e-07,1.0481778022688137e-06
0,27,6,6,0.225,work,3,5.551115123125783e-17,0.0,0.0019085716447559335,0.010366604817071249,0.015042725132328398,0.1088632808422793,0.016706763833973525,0.11816412896187925,3.5779859227339626e-07,9.329602624475163e-07
0,28,6,6,0.23333333333333334,work,4,5.551115123125783e-17,0.0,4.329224304570846e-08,4.2146848510894035e-08,0.014773709454837332,0.11525786266192858,0.014773678033870941,0.11525786135823227,1.8746170301256708e-07,7.432677694165705e-07
0,29,7,7,0.24166666666666667,work,1,1.0007415106216802e-16,0.0,0.005565150338794872,0.03207571388750624,0.014247370717419439,0.12022963627567548,0.018630494604819973,0.14822700397951685,3.808254006766927e-07,8.709215638758285e-07
0,30,7,7,0.25,work,2,1.0007415106216802e-16,0.0,0.0037158201473180856,0.021382738919249897,0.01381262134129728,0.12485097556418132,0.016743529735443453,0.1436617800210513,3.7918778611225644e-07,1.3440814356541507e-06
0,31,7,7,0.2583333333333333,work,3,1.0007415106216802e-16,0.0,0.0018607716972432469,0.010691016514646275,0.013375796799668351,0.12920617017040895,0.01486217158706238,0.1386835219622623,3.502572620193827e-07,1.0670729750375966e-06
0,32,7,7,0.26666666666666666,work,4,1.0007415106216802e-16,0.0,1.4441415204814062e-08,1.264405455326821e-07,0.012965293157813003,0.13330578732551407,0.012965287960655067,0.13330591262338332,2.46860307103664e-07,6.822063411628993e-07
0,33,8,8,0.275,work,1,1.3947004136484323e-16,0.0,0.005718160093409809,0.03194285337582978,0.01238000042682666,0.13667067070221312,0.01692663878960826,0.16451790346143613,3.619457266543011e-07,1.1702867696328247e-06
0,34,8,8,0.2833333333333333,work,2,1.3947004136484323e-16,0.0,0.0038166900222650953,0.0212880902661482,0.011927367647675383,0.1393421365082467,0.01507313887846821,0.15799150628609937,1.5374612422283142e-07,6.963802245585908e-07
0,35,8,8,0.2916666666666667,work,3,1.3947004136484323e-16,0.0,0.001910628983375821,0.010640353611800775,0.011595305398014493,0.14137841235052898,0.013226272925365408,0.15072535447179977,3.012261661155659e-07,7.039911634336578e-07
0,36,8,8,0.3,work,4,1.3947004136484323e-16,0.0,2.446090573854507e-08,1.7631291696726137e-07,0.011368759011544598,0.1428718373309972,0.011368763518208338,0.1428720141015864,1.6336539724729174e-07,1.7631291696726137e-07
0,37,9,9,0.30833333333333335,work,1,8.441528768080324e-17,0.0,0.006043864113087547,0.029804814983800113,0.011055320891707776,0.14224313978661618,0.01625337044512836,0.16753517542866003,1.774353318573614e-07,3.746093836419747e-07
0,38,9,9,0.31666666666666665,work,2,8.441528768080324e-17,0.0,0.004030200186180796,0.019847048015416417,0.010940846734840146,0.14131287759473612,0.014560472706407248,0.15818652072366465,4.767065203916521e-07,9.620197052698809e-07
0,39,9,9,0.325,work,3,8.441528768080324e-17,0.0,0.0020155946414049533,0.00991202760864855,0.011001806210118993,0.140082636715884,0.012867983606546332,0.14852062032286426,2.9982771488208717e-07,8.627244726497078e-07
0,40,9,9,0.3333333333333333,work,4,8.441528768080324e-17,0.0,2.744065545633228e-08,0.0,0.01116573422290778,0.13770498673548093,0.011165724593246138,0.1377049920065163,4.861001558705103e-07,1.1050996910178299e-06
0,41,10,10,0.3416666666666667,work,1,1.4946834900704541e-16,0.0,0.003481730277132,0.029369448494818633,0.010635393907563021,0.1342073316701249,0.013953123758506788,0.15875135543811172,3.424889780741187e-07,9.03949194437458e-07
0,42,10,10,0.35,work,2,1.4946834900704541e-16,0.0,0.002313775276471469,0.019559938940750064,0.010255759841531218,0.13085770087849619,0.012482866616080635,0.14720327949111217,2.79167417493375e-07,6.237164001600872e-07
0,43,10,10,0.35833333333333334,work,3,1.4946834900704541e-16,0.0,0.0011532969502005203,0.009770091005401492,0.009998773468638571,0.1274102664486124,0.011109302156461909,0.1355734188915786,2.1841519872779505e-07,4.712160915387253e-07
0,44,10,10,0.36666666666666664,work,4,1.4946834900704541e-16,0.0,5.2300243291352606e-08,1.1920928955078128e-07,0.009806265401912368,0.1238999486679559,0.009806300971358553,0.1238999288711976,2.464231197329691e-07,4.558878702157255e-07
0,45,11,11,0.375,work,1,1.0103182026100663e-16,0.0,0.0026555829238652582,0.033458063369507754,0.008763523525230965,0.12203466648118717,0.010196857270401642,0.1500650150757654,3.2880941490566693e-07,8.107108180961333e-07
0,46,11,11,0.3833333333333333,work,2,1.0103182026100663e-16,0.0,0.0017690664855670268,0.022306919086339267,0.007574725463006151,0.11928272871110113,0.008581417284520549,0.13821002818810915,2.3101006989404845e-07,5.347835554160599e-07
0,47,11,11,0.39166666666666666,work,3,1.0103182026100663e-16,0.0,0.0008842096447502466,0.01115429391162312,0.0065318333212521585,0.11532350652521096,0.007049226764595174,0.12489287827547578,8.604262063491828e-08,6.822063411628993e-07
0,48,11,11,0.4,work,4,1.0103182026100663e-16,0.0,6.169266300524512e-09,7.300048299977715e-08,0.005661796468032001,0.11110025693382992,0.005661791752869964,0.11110018073875949,1.2485188373251484e-07,2.528810910653644e-07
0,49,12,12,0.4083333333333333,work,1,1.6653345369377348e-16,0.0,0.006163859482623808,0.03478926354694924,0.0056713095541501965,0.1072006823690031,0.01082252106436012,0.1386714290294207,2.9216379267661144e-07,5.960464477539085e-07
0,50,12,12,0.4166666666666667,work,2,1.6653345369377348e-16,0.0,0.0041164349832463094,0.02322551450988882,0.00598984501586289,0.10378594568840604,0.009572022422165316,0.12495370254221716,1.1845555698402084e-07,4.172325134277351e-07
0,51,12,12,0.425,work,3,1.6653345369377348e-16,0.0,0.0020621322733803725,0.011629173285430568,0.006428670117149143,0.1004148022867733,0.008264610107026057,0.1110924479954529,2.7774519490388187e-07,3.8628224721001805e-07
0,52,12,12,0.43333333333333335,work,4,1.6653345369377348e-16,0.0,8.570599816895661e-09,4.2146848510894035e-08,0.006897133207934959,0.0968898854245306,0.006897125447498372,0.09688985050165876,1.1581969986374306e-07,5.91559208669641e-07
0,53,13,13,0.44166666666666665,work,1,1.1188630228279524e-16,0.0,0.00662823982346694,0.032421889619343135,0.007615361156713808,0.09226873887012764,0.014079373624539168,0.12287395394966215,3.2920123260570715e-07,5.487189483500131e-07
0,54,13,13,0.45,work,2,1.1188630228279524e-16,0.0,0.004421652648322157,0.021666715240790897,0.008303892969365782,0.0879945412957156,0.012618695940418442,0.10862694046661094,1.6526681611994179e-07,3.746093836419747e-07
0,55,13,13,0.4583333333333333,work,3,1.1188630228279524e-16,0.0,0.002212484177573554,0.010859461528951647,0.008986000509204544,0.08359579004894742,0.011140228641053716,0.09402876179357965,3.0365801935263323e-07,5.238770196213423e-07
0,56,13,13,0.4666666666666667,work,4,1.1188630228279524e-16,0.0,2.9061315202381677e-08,4.2146848510894035e-08,0.009663569872961868,0.07937664504248249,0.009663550857711182,0.07937662036754858,1.6602044637774067e-07,3.039252468104833e-07
0,57,14,14,0.475,work,1,3.925231146709438e-17,0.0,0.0054782937129295725,0.038740033881316575,0.009870952314565614,0.07701462271888025,0.015086853830059142,0.11458486947737563,1.7757896148506522e-07,3.068336886461678e-07
0,58,14,14,0.48333333333333334,work,2,3.925231146709438e-17,0.0,0.0036654069201338853,0.025887091037758516,0.01015623746023757,0.07550861736542626,0.013710310296035534,0.10099283689622646,1.5675930129204705e-07,2.3084779657169695e-07
0,59,14,14,0.49166666666666664,work,3,3.925231146709438e-17,0.0,0.001839681321037759,0.012973722602189725,0.010480039195552897,0.07488913098099174,0.0122931112805632,0.08780620396074222,3.921037122506726e-08,5.885487096944919e-07
0,60,14,14,0.5,work,4,3.925231146709438e-17,0.0,1.4075626520779305e-08,4.2146848510894035e-08,0.010924661285302704,0.07440605255392235,0.010924658567810242,0.0744060373040375,1.7516003374806467e-07,4.1935584781975493e-07
0,61,15,15,0.5083333333333333,work,1,2.618455766672135e-16,2.9802322387695312e-08,0.009147442261168743,0.04132598966708,0.011800210709570788,0.07630863479822257,0.0197770898150049,0.11762566782661085,2.938792592360441e-07,8.418826396361374e-07
0,62,15,15,0.5166666666666666,work,2,2.618455766672135e-16,2.9802322387695312e-08,0.006114598969136748,0.02756162834107274,0.01338389931886278,0.07983721906497344,0.019081636173925498,0.10725870595060473,2.352811753100905e-07,4.3290373821061784e-07
0,63,15,15,0.525,work,3,2.618455766672135e-16,2.9802322387695312e-08,0.0030653865830878456,0.013786170616924717,0.015277047155583152,0.08476600987796579,0.018244199400630882,0.0983243215762043,3.178247935144511e-07,4.3597039098524516e-07
0,64,15,15,0.5333333333333333,work,4,2.618455766672135e-16,2.9802322387695312e-08,2.832485908580112e-08,5.960464477539063e-08,0.017289516898980502,0.09060552279696941,0.01728951760059979,0.09060547849635217,2.8125704771573855e-07,8.45041685030337e-07
0,65,16,16,0.5416666666666666,work,1,8.777083671441753e-17,0.0,0.014569031172406856,0.03936440108175251,0.02093639743240304,0.09734962548795471,0.03524102326157219,0.13623126017184334,3.3255078869960035e-07,9.471326221269877e-07
0,66,16,16,0.55,work,2,8.777083671441753e-17,0.0,0.00970138607538591,0.026154612815918236,0.024842064923244166,0.10519829032765352,0.03447715266092764,0.130754484900746,3.1413603827139005e-07,4.942156062059712e-07
0,67,16,16,0.5583333333333333,work,3,8.777083671441753e-17,0.0,0.004844874844567827,0.013033054096211465,0.02877027982544897,0.1134738981911639,0.03358677439446708,0.12603587117936507,2.2687776681976825e-07,5.364418029785172e-07
0,68,16,16,0.5666666666666667,work,4,8.777083671441753e-17,0.0,3.615253815934019e-08,7.300048299977715e-08,0.03255218007148717,0.12165902521873154,0.03255215874274456,0.12165895598379553,8.733059933949495e-08,1.0150305250839343e-06
0,69,17,17,0.575,work,1,1.2412670766236366e-16,0.0,0.013758924344315861,0.02608701225652039,0.035905401784259446,0.12577442661738303,0.049608377216498745,0.1508842484299996,7.925307546750585e-08,4.768371582031262e-07
0,70,17,17,0.5833333333333334,work,2,1.2412670766236366e-16,0.0,0.009153359803495053,0.01729975264735609,0.038872125640653704,0.1292691035919424,0.04793967352406244,0.14581544063316257,3.574970845495209e-07,6.502099105498649e-07
0,71,17,17,0.5916666666666667,work,3,1.2412670766236366e-16,0.0,0.004566935886913161,0.00860399882713008,0.041334870906137355,0.13178247576627797,0.04582827109257213,0.13996211866477604,3.4608201239746024e-07,8.622095669203725e-07
0,72,17,17,0.6,work,4,1.2412670766236366e-16,0.0,5.140038450410011e-08,1.8848643661548975e-07,0.04323267646951543,0.1331119571704395,0.04323271272269278,0.13311209819933398,3.1775246926560016e-07,9.068920644940776e-07
0,73,18,18,0.6083333333333333,work,1,1.1443916996305594e-16,0.0,0.013538408003758417,0.02051875467817886,0.04457793754339458,0.1297985864972227,0.05773006000514306,0.14371603614578482,2.2347684682751337e-07,4.969040155569645e-07
0,74,18,18,0.6166666666666667,work,2,1.1443916996305594e-16,0.0,0.008997876480710739,0.013667069340124183,0.04537522623401415,0.12569978355481976,0.05408007788477337,0.13504360340424704,1.4869833191142848e-07,8.150812584863566e-07
0,75,18,18,0.625,work,3,1.1443916996305594e-16,0.0,0.0044849545061966265,0.006827357391937657,0.04565451852129545,0.12079163932639696,0.0499769094878086,0.1254782631417081,3.0711690307534427e-07,1.0000444493033106e-06
0,76,18,18,0.6333333333333333,work,4,1.1443916996305594e-16,0.0,4.231912917925222e-08,1.490116119384766e-07,0.045472510013312435,0.1152192639199296,0.04547247950398497,0.1152191679838015,1.7446683352992398e-07,7.884953353001498e-07
0,77,19,19,0.6416666666666666,work,1,2.3055512673781017e-16,0.0,0.012110084321029778,0.021410624598591957,0.044538156334570415,0.10598884909222707,0.056153315139332444,0.11258132779492956,2.1588545898198673e-07,8.760057959973327e-07
0,78,19,19,0.65,work,2,2.3055512673781017e-16,0.0,0.008054952683114349,0.014321351631902072,0.043330361818790165,0.09672599302156888,0.05105723646672491,0.10130336358394063,1.1333141729673706e-07,4.7215758316978504e-07
0,79,19,19,0.6583333333333333,work,3,2.3055512673781017e-16,0.0,0.004018189518127813,0.0071843767141427815,0.04190581580718913,0.08761627929953528,0.045759461195782156,0.08996599211711798,3.507823755122803e-07,4.5976783694450694e-07
0,80,19,19,0.6666666666666666,work,4,2.3055512673781017e-16,0.0,7.393446823941145e-09,7.300048299977715e-08,0.040324126702791674,0.07887470358043142,0.04032412635315806,0.07887470947707668,1.9599111977671582e-07,4.977969255593452e-07
0,81,20,20,0.675,work,1,8.777083671441753e-17,0.0,0.00974436188940762,0.021068591334580652,0.037917506778672644,0.06812237555912194,0.04721923722028637,0.0717108634888448,2.931368513465368e-07,7.420718430274012e-07
0,82,20,20,0.6833333333333333,work,2,8.777083671441753e-17,0.0,0.006493427814092298,0.014076688322505686,0.035550102991612716,0.058236417066402195,0.04176653420954924,0.060764169688493595,3.077227687386649e-07,6.93824692179136e-07
0,83,20,20,0.6916666666666667,work,3,8.777083671441753e-17,0.0,0.003245306935036773,0.0070539284644530464,0.03327777069589936,0.04965444580905219,0.03639089772705601,0.05092504011591186,2.1741596168560293e-07,6.279738994153012e-07
0,84,20,20,0.7,work,4,8.777083671441753e-17,0.0,2.5429763328392355e-08,6.664001874625056e-08,0.031141544760251005,0.04286491570645788,0.03114152538360779,0.04286489029954807,3.6134441897209346e-07,1.1214546991722004e-06
0,85,21,21,0.7083333333333334,work,1,5.551115123125783e-17,0.0,0.008979870484113231,0.020726940060050242,0.028959710743931708,0.037627357386266054,0.037716255237192055,0.0457738835366718,2.972913725647046e-07,7.251217997429673e-07
0,86,21,21,0.7166666666666667,work,2,5.551115123125783e-17,0.0,0.005991171069117987,0.013842761544122416,0.026996455147156567,0.03483084017482046,0.03284515377654659,0.03992474660534467,2.694147351714838e-07,7.725644944200397e-07
0,87,21,21,0.725,work,3,5.551115123125783e-17,0.0,0.002997895888380553,0.006933979135990057,0.025265450986046767,0.0345565400511265,0.028191857297120707,0.036716758152950016,3.3526773544200683e-07,8.188862600346912e-07
0,88,21,21,0.7333333333333333,work,4,5.551115123125783e-17,0.0,1.7006808256089052e-08,0.0,0.023774262769811948,0.036339393193979976,0.023774277814152,0.036339403076295546,1.305782115072031e-07,6.886851792509198e-07
0,89,22,22,0.7416666666666667,work,1,1.2412670766236366e-16,0.0,0.009689458151637444,0.016802729804163766,0.022751391815391077,0.03948848414572425,0.03230940898932933,0.04729539229792558,1.735096408116782e-07,8.024520884654731e-07
0,90,22,22,0.75,work,2,1.2412670766236366e-16,0.0,0.006465137625654909,0.011246597889395816,0.021935243738544514,0.043243300325672196,0.028294807827121612,0.047382170951655374,2.087627505806267e-07,1.8371385344770487e-07
0,91,22,22,0.7583333333333333,work,3,1.2412670766236366e-16,0.0,0.0032353363467666147,0.005645966218758595,0.02130657605936958,0.04723129799849614,0.024476311514787862,0.04881281005313899,3.141410044500571e-07,6.122183377794688e-07
0,92,22,22,0.7666666666666666,work,4,1.2412670766236366e-16,0.0,2.6687670046150466e-08,1.264405455326821e-07,0.0208456705730856,0.051233777347208374,0.020845646796178015,0.05123388293810481,8.449620056675905e-08,6.056547591954962e-07
0,93,23,23,0.775,work,1,1.415262216750919e-16,0.0,0.009275758563407921,0.015022881091814691,0.02039831804512577,0.054634333005565784,0.02951702233446997,0.05818807098530123,1.301614863446235e-07,4.500051996273259e-07
0,94,23,23,0.7833333333333333,work,2,1.415262216750919e-16,0.0,0.006190791579713599,0.010060080870714123,0.02008260446637392,0.05792975696477329,0.02613783898184812,0.059657739649439503,1.373969031285082e-07,3.278255462646488e-07
0,95,23,23,0.7916666666666666,work,3,1.415262216750919e-16,0.0,0.0030988835226716874,0.005052680590301923,0.019879932951157416,0.06108237859005634,0.0228917502858113,0.06166495987180239,1.4529669888355732e-07,3.839760639287575e-07
0,96,23,23,0.8,work,4,1.415262216750919e-16,0.0,8.182705995141121e-09,4.2146848510894035e-08,0.019772884350817053,0.06408594400403714,0.019772882053592997,0.06408591954735375,8.336803854900007e-08,3.251049552749314e-07
0,97,24,24,0.8083333333333333,work,1,5.551115123125783e-17,2.9802322387695312e-08,0.009153391133879196,0.017602104559279755,0.019663562057090044,0.06641587371475455,0.028521302843908188,0.06845769233305637,1.7200436239711562e-07,4.833124500580697e-07
0,98,24,24,0.8166666666666667,work,2,5.551115123125783e-17,2.9802322387695312e-08,0.0061125222480182964,0.011781359356996332,0.019624886179053568,0.0687795179256774,0.02550526231719957,0.0697010448211059,2.402617160525611e-07,3.576278686523442e-07
0,99,24,24,0.825,work,3,5.551115123125783e-17,2.9802322387695312e-08,0.0030614611048388283,0.005914374725351474,0.019637685771830837,0.07114982271550749,0.022561464280267587,0.07139887686676276,1.0312081906817376e-07,7.189713765272429e-07
0,100,24,24,0.8333333333333334,work,4,5.551115123125783e-17,2.9802322387695312e-08,3.3043228873626916e-08,1.1920928955078128e-07,0.019684692629533783,0.07352955973865442,0.019684721570455806,0.07352949145570349,6.471915183994412e-08,3.2373608622551644e-07
0,101,25,25,0.8416666666666667,work,1,6.206335383118183e-17,0.0,0.009322073676448609,0.021689855424694336,0.019718162845744007,0.07537782566636175,0.02858434724690101,0.07762646668413815,1.4634035672051788e-07,2.1490760299348777e-07
0,102,25,25,0.85,work,2,6.206335383118183e-17,0.0,0.006231149807386771,0.014501480100650594,0.0197767519175932,0.07751194094825951,0.025672570490046984,0.07858249040212939,1.4671751120615647e-07,2.8115454709698594e-07
0,103,25,25,0.8583333333333333,work,3,6.206335383118183e-17,0.0,0.003123893232084723,0.00727219111506091,0.01984025662582082,0.07983657101914712,0.02277501764804063,0.08014612899971463,8.183601044764192e-08,1.1542389828584842e-07
0,104,25,25,0.8666666666666667,work,4,6.206335383118183e-17,0.0,3.67746066292081e-08,9.424321830774485e-08,0.019896760634416928,0.08232453846926895,0.01989672534963563,0.08232461361434809,1.0938682240323255e-07,1.4600096599955432e-07
0,105,26,26,0.875,work,1,1.1443916996305594e-16,0.0,0.009845305135209904,0.02457007407140732,0.01999846028513914,0.08470304153942403,0.029304999784804615,0.08838419735278587,1.8840547518986553e-07,3.1680303253932776e-07
0,106,26,26,0.8833333333333333,work,2,1.1443916996305594e-16,0.0,0.006586452163237584,0.016433473666734512,0.020088939350814253,0.08743222003563528,0.026279755650154165,0.08936139292126528,1.5510194253112088e-07,9.666249001161463e-07
0,107,26,26,0.8916666666666666,work,3,1.1443916996305594e-16,0.0,0.0033049894268492794,0.008244789213832118,0.020159836317211844,0.09041134030540832,0.023241787466011615,0.09109575813959123,1.6281237038128757e-07,9.396006328126545e-07
0,108,26,26,0.9,work,4,1.1443916996305594e-16,0.0,1.1829800264945867e-08,0.0,0.020211377877251167,0.09358839092819586,0.02021136630863864,0.09358841772714183,7.31280834882568e-08,3.4755181639464544e-07
0,109,27,27,0.9083333333333333,work,1,1.1443916996305594e-16,0.0,0.009815215317653062,0.026856775581211408,0.020130287421212114,0.09799793171419971,0.02937533493048542,0.10621548160194932,1.350589882709109e-07,2.1490760299348777e-07
0,110,27,27,0.9166666666666666,work,2,1.1443916996305594e-16,0.0,0.0065766130247521285,0.017980290255876885,0.020071742733153274,0.10292345906176137,0.026223947396646737,0.10772400855238654,4.536293166415584e-08,4.214684851089411e-07
0,111,27,27,0.9249999999999999,work,3,1.1443916996305594e-16,0.0,0.0033054766151123386,0.009030414088168756,0.020040096150658358,0.10787751382405927,0.023104025453252443,0.10992800848976325,1.298536568904021e-07,4.4604031881975524e-07
0,112,27,27,0.9333333333333333,work,4,1.1443916996305594e-16,0.0,1.4717423088751356e-08,4.2146848510894035e-08,0.02001142422367801,0.11287718833771694,0.020011437684178155,0.11287717642701249,1.0716113286322563e-07,3.1680303253932776e-07
0,113,28,28,0.9416666666666667,work,1,2.0770370905276122e-16,0.0,0.009929811396922839,0.02868546201235191,0.019924294852582933,0.11843048075333085,0.02937905238903724,0.1281721636463563,3.3446327479161154e-07,5.885487096944919e-07
0,114,28,28,0.95,work,2,2.0770370905276122e-16,0.0,0.006671096102964791,0.0192097667277858,0.01986344138053757,0.12418959587435115,0.02616201627969545,0.1299437104163066,2.2057102378444243e-07,6.21576714951226e-07
0,115,28,28,0.9583333333333334,work,3,2.0770370905276122e-16,0.0,0.003362101862956552,0.00965157817384601,0.019832008959816304,0.13006398926190865,0.022971905881366536,0.1325576983970457,1.9046524353512382e-07,4.1187628987685676e-07
0,116,28,28,0.9666666666666667,work,4,2.0770370905276122e-16,0.0,1.0361602981579033e-08,4.2146848510894035e-08,0.019836400393165057,0.13598249234253673,0.019836408809371993,0.13598246641524275,1.1760242405594482e-07,3.039252468104833e-07
0,117,29,29,0.975,work,1,2.0062885096040707e-16,0.0,0.009551438807331296,0.025165330447252356,0.01957615205698306,0.14118830308861272,0.028641197379713067,0.1470416343454241,1.8534866887130818e-07,6.433437211788593e-07
0,118,29,29,0.9833333333333333,work,2,2.0062885096040707e-16,0.0,0.006421758749882159,0.016838447548210435,0.019370118001900465,0.14648535393307038,0.02540745776777208,0.1496429117023662,1.1000268953973063e-07,4.161667836835672e-07
0,119,29,29,0.9916666666666667,work,3,2.0062885096040707e-16,0.0,0.003238736276141561,0.008454147199836799,0.01922790732882678,0.1517689403079949,0.02223642471906761,0.15298428855144167,5.234771431290316e-08,8.668327076583565e-07
0,120,29,29,1.0,work,4,2.0062885096040707e-16,0.0,3.3624297697023423e-09,0.0,0.019159792898839238,0.15697925408414803,0.019159792556337745,0.15697926836656947,7.920458061950723e-08,5.599348016993998e-07
