scan_index,x_m,y_m,method,strict_pose,coarse_clear,screened_pass,max_speed,max_step,max_acceleration,max_position_error_m,max_rotation_error_rad,joint_limit_ok,max_speed_joint,min_joint_margin_rad
1890,0.66,0.3,screened_graph,True,True,False,13.83674489315843,0.4612248297719477,149.07245225236414,3.062812363355181e-15,1.2789632442423456e-14,True,3,0.3792224853377686
1890,0.66,0.3,screened_best,True,True,False,13.836744893158311,0.4612248297719437,149.07245225223187,2.2650998591337196e-15,1.211339914313656e-14,True,3,0.9084195378049342
1890,0.66,0.3,bounded_attempt,False,True,False,9.999999999999991,0.33333333333333304,141.70589961757074,0.0003945508983062911,0.01838359363313505,True,3,0.9084195378050532
1890,0.66,0.3,selected,True,True,False,13.836744893158311,0.4612248297719437,149.07245225223187,2.2650998591337196e-15,1.211339914313656e-14,True,3,0.9084195378049342
1891,0.68,0.3,baseline,True,True,False,91.23848179905264,3.041282726635088,2851.879357869659,1.1301564617159352e-14,4.045999062723884e-14,True,5,0.08407920848571848
1891,0.68,0.3,local,False,False,False,,,,,,,,
1891,0.68,0.3,multistart,True,False,False,1.7628091405295838,0.05876030468431946,26.53989475217263,5.640599496620651e-16,3.2579141415290015e-15,True,3,1.2463737046024803
1891,0.68,0.3,graph,True,False,False,1.7628091405295843,0.058760304684319475,26.539894752172355,1.3941368960745887e-14,4.860572855997792e-14,True,3,0.8118363988889046
1891,0.68,0.3,best,True,False,False,1.7628091405295838,0.05876030468431946,26.53989475217263,5.640599496620651e-16,3.2579141415290015e-15,True,3,1.2463737046024803
1891,0.68,0.3,screened_graph,True,True,False,33.76631705060865,1.1255439016869548,1907.8245144225789,3.968173789706046e-15,2.3312030959196877e-14,True,5,0.20214313969038855
1891,0.68,0.3,screened_best,True,True,False,33.76631705060865,1.1255439016869548,1907.8245144225789,3.968173789706046e-15,2.3312030959196877e-14,True,5,0.20214313969038855
1891,0.68,0.3,bounded_attempt,False,True,False,9.999999999999991,0.33333333333333304,481.84549138637243,0.0006038844599844342,0.02778876642867214,True,5,0.20214313969038855
1891,0.68,0.3,selected,True,True,False,33.76631705060865,1.1255439016869548,1907.8245144225789,3.968173789706046e-15,2.3312030959196877e-14,True,5,0.20214313969038855
1892,0.7000000000000001,0.3,baseline,True,True,False,84.2623946616047,2.8087464887201565,2609.556120924611,5.103706232910402e-15,1.866906878699811e-14,True,5,0.016598081718265156
1892,0.7000000000000001,0.3,local,False,False,False,,,,,,,,
1892,0.7000000000000001,0.3,multistart,True,False,False,1.825523272998577,0.060850775766619236,27.988644192877743,1.0371267395744221e-15,7.616112532133235e-15,True,3,1.342268119072806
1892,0.7000000000000001,0.3,graph,True,False,False,1.8255232729985904,0.06085077576661968,27.988644192877345,2.125320110679433e-14,7.285039335114814e-14,True,3,1.342268119072806
1892,0.7000000000000001,0.3,best,True,False,False,1.825523272998577,0.060850775766619236,27.988644192877743,1.0371267395744221e-15,7.616112532133235e-15,True,3,1.342268119072806
1892,0.7000000000000001,0.3,screened_graph,True,True,False,36.48008716654964,1.2160029055516546,1466.6112002323468,5.103706232910402e-15,1.866906878699811e-14,True,5,0.7788843779026609
1892,0.7000000000000001,0.3,screened_best,True,True,False,36.48008716654964,1.2160029055516546,1466.6112002323468,5.103706232910402e-15,1.866906878699811e-14,True,5,0.7788843779026609
1892,0.7000000000000001,0.3,bounded_attempt,False,True,False,9.999999999999995,0.33333333333333315,574.1864064252849,0.001287137200596741,0.05594736141337616,True,3,0.7788843779033492
1892,0.7000000000000001,0.3,selected,True,True,False,36.48008716654964,1.2160029055516546,1466.6112002323468,5.103706232910402e-15,1.866906878699811e-14,True,5,0.7788843779026609
1893,0.72,0.3,baseline,True,True,False,92.2429930209613,3.074766434032043,2926.7204274225824,2.465720107482118e-15,8.813460624952675e-15,True,5,0.0258953594876985
1893,0.72,0.3,local,False,False,False,,,,,,,,
1893,0.72,0.3,multistart,True,False,False,1.9084441587830892,0.06361480529276964,29.804574931195262,1.224159340007545e-15,6.073514383459692e-15,True,3,1.4454613408804964
1893,0.72,0.3,graph,True,False,False,1.9084441587831025,0.06361480529277008,29.804574931195262,1.2191144893256048e-15,5.064186416988838e-15,True,3,1.4454613408804957
1893,0.72,0.3,best,True,False,False,1.9084441587830758,0.0636148052927692,29.80457493119606,5.613217783960923e-16,9.234270517694405e-16,True,3,1.4454613408804962
1893,0.72,0.3,screened_graph,True,True,False,30.409848244974278,1.0136616081658092,625.098040013142,1.5403719328412455e-15,8.6578768857449e-15,True,3,0.7419097924115858
1893,0.72,0.3,screened_best,True,True,False,30.409848244974278,1.0136616081658092,625.098040013142,1.5403719328412455e-15,8.6578768857449e-15,True,3,0.7419097924115858
1893,0.72,0.3,bounded_attempt,False,True,False,9.999999999999996,0.3333333333333332,254.39578576980645,0.0036490074272283843,0.15255076984272564,True,3,0.7419097924115832
1893,0.72,0.3,selected,True,True,False,30.409848244974278,1.0136616081658092,625.098040013142,1.5403719328412455e-15,8.6578768857449e-15,True,3,0.7419097924115858
1894,0.74,0.3,baseline,True,True,False,35.73920298378057,1.191306766126019,726.1223653353768,2.1305003386368745e-15,8.930325606390061e-15,True,3,0.5806460280013397
1894,0.74,0.3,local,True,True,False,35.73920298378074,1.1913067661260248,726.1223653353827,2.2596516254855392e-15,8.691253665494107e-15,True,3,0.5806460280013379
1894,0.74,0.3,multistart,True,False,False,2.1608635494263084,0.07202878498087695,32.150019988095735,8.54583310691029e-16,3.89236695347659e-15,True,2,1.5580207618873392
1894,0.74,0.3,graph,True,False,False,2.1608635494263453,0.07202878498087817,32.15001998809557,1.3735953672891363e-14,2.997284564977427e-14,True,2,1.4216764556255033
1894,0.74,0.3,best,True,False,False,2.1608635494262654,0.0720287849808755,32.987430785407476,1.1048392671299229e-14,1.869881697833481e-14,True,2,1.5580207618873385
1894,0.74,0.3,screened_graph,True,True,False,29.960415519180966,0.9986805173060321,521.3979306078019,1.8047528146390834e-15,8.033685239646192e-15,True,3,0.5495353536945098
1894,0.74,0.3,screened_best,True,True,False,29.960415519180486,0.9986805173060161,521.3979306077708,1.2513178861609778e-14,9.429837436336265e-14,True,3,0.5495353536945107
1894,0.74,0.3,bounded_attempt,False,True,False,10.0,0.3333333333333333,273.98796207454404,0.003241299776254892,0.12336135985364843,True,5,0.5495353536945071
1894,0.74,0.3,selected,True,True,False,29.960415519180486,0.9986805173060161,521.3979306077708,1.2513178861609778e-14,9.429837436336265e-14,True,3,0.5495353536945107
1895,0.76,0.3,baseline,True,True,False,85.59546805795104,2.853182268598368,2866.6538080391606,5.541025578832276e-07,3.930896980020692e-05,True,3,8.881784197001252e-16
1895,0.76,0.3,local,False,False,False,,,,,,,,
1895,0.76,0.3,multistart,True,True,True,2.752075239502092,0.0917358413167364,47.584238292475085,2.581029763570671e-14,4.7141515652307884e-14,True,2,1.683267013947645
1895,0.76,0.3,graph,True,True,True,2.752075239502305,0.0917358413167435,47.58423829159858,3.629750191519916e-14,2.2817570354364485e-14,True,2,0.6053170645038932
1895,0.76,0.3,best,True,True,True,2.7520752395020254,0.09173584131673418,47.58423829280662,1.777393576242375e-14,1.8379820185287224e-14,True,2,1.257233814350223
1895,0.76,0.3,screened_graph,True,True,True,2.752075239502305,0.0917358413167435,47.58423829159858,3.629750191519916e-14,2.2817570354364485e-14,True,2,0.6053170645038932
1895,0.76,0.3,screened_best,True,True,True,2.7520752395020254,0.09173584131673418,47.58423829280662,1.777393576242375e-14,1.8379820185287224e-14,True,2,1.257233814350223
1895,0.76,0.3,bounded_attempt,True,True,True,2.7520752395022687,0.09173584131674228,47.58423829922469,4.4844788913182536e-13,2.979803611736245e-12,True,2,1.25723381435008
1895,0.76,0.3,selected,True,True,True,2.7520752395020254,0.09173584131673418,47.58423829280662,1.777393576242375e-14,1.8379820185287224e-14,True,2,1.257233814350223
1923,0.6,0.32,baseline,True,True,False,11.824284616280654,0.39414282054268845,126.39733150278234,1.3136335981433192e-15,6.785479919286601e-15,True,5,0.950039928389999
1923,0.6,0.32,local,True,True,False,11.824284616280668,0.3941428205426889,126.39733150277995,2.830524433501838e-16,1.0647132958353058e-15,True,5,0.950039928389999
1923,0.6,0.32,multistart,True,False,False,1.8124804521144267,0.06041601507048089,25.708749173233404,1.0474126464823377e-14,9.663494142324167e-14,True,4,0.9500399283899994
1923,0.6,0.32,graph,True,False,False,1.81248045211444,0.06041601507048133,25.708749173232803,2.779490515694931e-14,1.1627963896339247e-13,True,4,0.9500399283899981
1923,0.6,0.32,best,True,False,False,1.8124804521144267,0.06041601507048089,25.708749173233404,1.0474126464823377e-14,9.663494142324167e-14,True,4,0.9500399283899994
1923,0.6,0.32,screened_graph,True,True,False,11.824284616280654,0.39414282054268845,126.39733150277877,1.4141731344682325e-15,4.4283097257656e-15,True,5,0.9500399283899987
1923,0.6,0.32,screened_best,True,True,False,11.824284616280401,0.39414282054268,126.39733150278315,3.102174518964744e-15,3.0359005610108475e-14,True,5,0.9500399283899974
1923,0.6,0.32,bounded_attempt,False,True,False,9.999999999999991,0.33333333333333304,126.39733150292463,0.00022000709918255693,0.012607615392840088,True,5,0.9500399283899983
1923,0.6,0.32,selected,True,True,False,11.824284616280401,0.39414282054268,126.39733150278315,3.102174518964744e-15,3.0359005610108475e-14,True,5,0.9500399283899974
1924,0.62,0.32,baseline,True,True,False,15.979587146953769,0.532652904898459,195.68371168394395,4.1888855961130316e-15,3.3268318280333625e-14,True,5,1.0279629379173671
1924,0.62,0.32,local,True,True,False,15.979587146953676,0.5326529048984558,195.68371168394395,1.5891733499134015e-15,2.8505500623350376e-14,True,5,1.0279629379173685
1924,0.62,0.32,multistart,True,False,False,1.7551181445505826,0.058503938151686086,24.843893207233858,1.981804464519366e-15,1.8277233910507136e-14,True,4,0.9144438047011763
1924,0.62,0.32,graph,True,False,False,1.7551181445506159,0.058503938151687196,24.84389320723216,1.0889810869233561e-14,9.928878107828134e-14,True,4,1.0279629379173685
1924,0.62,0.32,best,True,False,False,1.7551181445505826,0.058503938151686086,24.843893207233858,1.981804464519366e-15,1.8277233910507136e-14,True,4,0.9144438047011763
1924,0.62,0.32,screened_graph,True,True,False,15.979587146953742,0.5326529048984581,195.68371168432125,3.79805414435608e-15,6.427485699796344e-14,True,5,1.0279629379173683
1924,0.62,0.32,screened_best,True,True,False,15.979587146952916,0.5326529048984305,195.68371168367142,2.480671553895456e-15,2.000224000353694e-14,True,5,0.09980969857434197
1924,0.62,0.32,bounded_attempt,False,True,False,9.999999999999998,0.33333333333333326,207.52253133460874,0.0008294101902597127,0.04865106363815026,True,5,0.09803747481857172
1924,0.62,0.32,selected,True,True,False,15.979587146952916,0.5326529048984305,195.68371168367142,2.480671553895456e-15,2.000224000353694e-14,True,5,0.09980969857434197
1925,0.64,0.32,baseline,True,True,False,24.10212019010893,0.8034040063369643,302.987773250989,3.1662044385232674e-15,7.78919666918553e-15,True,5,1.0074540870985347
1925,0.64,0.32,local,True,True,False,24.102120190108703,0.8034040063369567,302.98777325098456,2.2557275795341683e-15,7.899727532164813e-15,True,5,1.0074540870985347
1925,0.64,0.32,multistart,True,False,False,1.6929230972686005,0.05643076990895335,24.190630860910005,5.714144372096617e-15,2.591858838517275e-14,True,4,1.1098422036833338
1925,0.64,0.32,graph,True,False,False,1.6929230972686304,0.05643076990895435,24.190630860910513,1.1340666329244638e-14,1.0602865046581215e-13,True,4,1.109842203683334
1925,0.64,0.32,best,True,False,False,1.6929230972686005,0.05643076990895335,24.190630860910005,5.714144372096617e-15,2.591858838517275e-14,True,4,1.1098422036833338
1925,0.64,0.32,screened_graph,True,True,False,24.102120190108543,0.8034040063369514,302.9877732509774,2.219231410598507e-15,8.6364230490107e-15,True,5,0.07334539061329526
1925,0.64,0.32,screened_best,True,True,False,24.102120190108543,0.8034040063369514,302.9877732509774,2.219231410598507e-15,8.6364230490107e-15,True,5,0.07334539061329526
1925,0.64,0.32,bounded_attempt,False,True,False,9.999999999999991,0.33333333333333304,342.4500198014038,0.001837572560768359,0.10414411013650421,True,5,0.0677660761296126
1925,0.64,0.32,selected,True,True,False,24.102120190108543,0.8034040063369514,302.9877732509774,2.219231410598507e-15,8.6364230490107e-15,True,5,0.07334539061329526
1926,0.66,0.32,baseline,True,True,False,34.33327765101406,1.1444425883671352,768.1507906594646,6.634511564009923e-15,6.33207264290222e-14,True,5,0.7526607538935002
1926,0.66,0.32,local,True,True,False,34.333277651014214,1.1444425883671405,768.1507906594678,6.922276171053289e-15,6.303493116521499e-14,True,5,0.752660753893502
1926,0.66,0.32,multistart,True,False,False,1.6886631375606242,0.05628877125202081,24.358744242794696,1.6743083693818858e-14,3.845240772799103e-14,True,3,1.1962554091559394
1926,0.66,0.32,graph,True,False,False,1.6886631375606242,0.05628877125202081,24.358744242794696,1.6743083693818858e-14,3.845240772799103e-14,True,3,1.1962554091559394
1926,0.66,0.32,best,True,False,False,1.6886631375606242,0.05628877125202081,24.358744242794696,1.6743083693818858e-14,3.845240772799103e-14,True,3,1.1962554091559394
1926,0.66,0.32,screened_graph,True,True,False,34.33327765101406,1.1444425883671352,768.1507906594646,6.634511564009923e-15,6.33207264290222e-14,True,5,0.7526607538935002
1926,0.66,0.32,screened_best,True,True,False,34.333277651002106,1.1444425883667368,768.1507906583312,2.927390968173784e-15,1.3472205612727105e-14,True,5,1.1962554091559376
1926,0.66,0.32,bounded_attempt,False,True,False,9.999999999999991,0.33333333333333304,276.5967906260913,0.0031118597687030637,0.16406099831100088,True,3,1.196255409155938
1926,0.66,0.32,selected,True,True,False,34.333277651002106,1.1444425883667368,768.1507906583312,2.927390968173784e-15,1.3472205612727105e-14,True,5,1.1962554091559376
1927,0.68,0.32,baseline,True,True,False,63.128266344587736,2.104275544819591,1733.4999522101184,5.780094456950877e-15,1.910255770165271e-14,True,5,0.4843431192482148
1927,0.68,0.32,local,False,False,False,,,,,,,,
1927,0.68,0.32,multistart,True,False,False,1.7380714993929471,0.05793571664643157,25.590021349294485,7.61257065823444e-16,3.3664310337978387e-15,True,3,1.2870790008197242
1927,0.68,0.32,graph,True,False,False,1.738071499392948,0.0579357166464316,25.590021349294112,2.0857096231822268e-14,6.055153724045144e-14,True,3,1.2870790008197248
1927,0.68,0.32,best,True,False,False,1.7380714993929471,0.05793571664643157,25.590021349294485,7.61257065823444e-16,3.3664310337978387e-15,True,3,1.2870790008197242
1927,0.68,0.32,screened_graph,True,True,False,15.927518695765604,0.5309172898588534,195.1931479411628,1.191874962812805e-15,4.738050407771123e-15,True,3,0.9019737430389307
1927,0.68,0.32,screened_best,True,True,False,15.92751869576533,0.5309172898588443,195.19314794111153,4.2805720985518e-15,2.0069783826526383e-14,True,3,0.6141423621234869
1927,0.68,0.32,bounded_attempt,False,True,False,9.999999999999995,0.33333333333333315,137.8089599327201,0.0006322297831116518,0.028416865602469053,True,3,0.6141423621234869
1927,0.68,0.32,selected,True,True,False,15.92751869576533,0.5309172898588443,195.19314794111153,4.2805720985518e-15,2.0069783826526383e-14,True,3,0.6141423621234869
1928,0.7000000000000001,0.32,baseline,True,True,False,90.70122922665412,3.0233743075551374,2857.5439620575476,3.787797211270312e-15,1.5935057015471373e-14,True,5,0.027919748162909208
1928,0.7000000000000001,0.32,local,False,False,False,,,,,,,,
1928,0.7000000000000001,0.32,multistart,True,False,False,1.802704425589935,0.060090147519664495,27.098202888354507,1.2037731057624424e-15,9.145404911398732e-15,True,3,0.7487264242316565
1928,0.7000000000000001,0.32,graph,True,False,False,1.8027044255899383,0.060090147519664606,27.098202888354084,4.9948469946127735e-15,3.861929843895969e-14,True,3,0.7487264242316565
1928,0.7000000000000001,0.32,best,True,False,False,1.8027044255899272,0.06009014751966424,27.098202888353786,5.3533015581491455e-16,8.276744563766058e-16,True,3,1.3840658145128237
1928,0.7000000000000001,0.32,screened_graph,True,True,False,15.912885319912133,0.5304295106637378,429.71787912794906,1.318316798730503e-15,3.0958505813005696e-14,True,3,0.6149349448938768
1928,0.7000000000000001,0.32,screened_best,True,True,False,15.912885319911881,0.5304295106637293,429.71787912793235,4.308466452925209e-15,3.8816249249802044e-14,True,3,0.77805838008676
1928,0.7000000000000001,0.32,bounded_attempt,False,True,False,9.999999999999998,0.33333333333333326,429.71787822902775,0.0005186001125578531,0.022678452120126473,True,3,0.7780583800867609
1928,0.7000000000000001,0.32,selected,True,True,False,15.912885319911881,0.5304295106637293,429.71787912793235,4.308466452925209e-15,3.8816249249802044e-14,True,3,0.77805838008676
1929,0.72,0.32,baseline,True,True,False,82.01379399387254,2.7337931331290846,2519.9088876604346,4.74630487500572e-15,3.655270775704657e-13,True,5,0.008952560613932015
1929,0.72,0.32,local,False,False,False,,,,,,,,
1929,0.72,0.32,multistart,True,False,False,1.9710385513699857,0.06570128504566619,29.934912627960266,6.206335383118183e-16,7.089988632882086e-16,True,2,1.4889720052412274
1929,0.72,0.32,graph,True,False,False,1.9710385513700024,0.06570128504566675,28.997511505899354,3.981353264191047e-15,1.0419475086845368e-14,True,2,1.4629133422065976
1929,0.72,0.32,best,True,False,False,1.971038551369939,0.06570128504566464,28.997511505898956,3.3306690738754696e-16,7.247594962971176e-16,True,2,1.4889720052412276
1929,0.72,0.32,screened_graph,True,True,False,29.91441529405566,0.997147176468522,1267.6346293688887,1.2325475812854657e-15,6.869928995297549e-15,True,5,0.680776166095594
1929,0.72,0.32,screened_best,True,True,False,29.91441529405566,0.997147176468522,1267.6346293688887,1.2325475812854657e-15,6.869928995297549e-15,True,5,0.680776166095594
1929,0.72,0.32,bounded_attempt,False,True,False,9.999999999999991,0.33333333333333304,577.3388015922195,0.0006559546858242369,0.030161112101300576,True,3,0.6807761660955931
1929,0.72,0.32,selected,True,True,False,29.91441529405566,0.997147176468522,1267.6346293688887,1.2325475812854657e-15,6.869928995297549e-15,True,5,0.680776166095594
1930,0.74,0.32,baseline,True,True,False,89.17446718412492,2.9724822394708306,2861.2164733818618,2.2239127899237465e-15,8.556310782358904e-15,True,5,0.1602814773871568
1930,0.74,0.32,local,False,False,False,,,,,,,,
1930,0.74,0.32,multistart,True,False,False,2.344092984404924,0.07813643281349747,33.47838814840751,1.665491811106405e-14,2.6837071413643342e-14,True,2,1.6041729547276142
1930,0.74,0.32,graph,True,False,False,2.344092984405054,0.0781364328135018,33.478388148426895,2.61622471566106e-14,5.130088537327514e-14,True,2,0.6434263524720452
1930,0.74,0.32,best,True,False,False,2.344092984404924,0.07813643281349747,33.47838814840751,1.665491811106405e-14,2.6837071413643342e-14,True,2,1.6041729547276142
1930,0.74,0.32,screened_graph,True,True,False,32.58079450112797,1.0860264833709323,728.6104630609823,2.5318501588558664e-15,5.963745183738022e-15,True,3,0.02890686000455922
1930,0.74,0.32,screened_best,True,True,False,32.58079450112737,1.0860264833709123,728.6104630609658,1.9782541917041054e-15,7.282926372430809e-15,True,3,0.6452834022206551
1930,0.74,0.32,bounded_attempt,False,True,False,9.999999999999998,0.33333333333333326,253.01325539334638,0.003614171763865175,0.13815660535331015,True,3,0.6452834022206506
1930,0.74,0.32,selected,True,True,False,32.58079450112737,1.0860264833709123,728.6104630609658,1.9782541917041054e-15,7.282926372430809e-15,True,3,0.6452834022206551
1959,0.6,0.34,baseline,True,True,False,12.045992609570911,0.401533086985697,128.24277016105495,9.733029935870001e-15,4.349039150383591e-14,True,5,0.9925934801619043
1959,0.6,0.34,local,True,True,False,12.04599260957087,0.4015330869856957,128.24277016105455,1.5664082319591336e-15,2.3407781364996995e-14,True,5,0.9925934801619043
1959,0.6,0.34,multistart,True,False,False,1.7943990543984012,0.05981330181328004,25.775366583791314,1.7235296186091125e-15,6.4860547558185754e-15,True,4,0.9925934801619052
1959,0.6,0.34,graph,True,False,False,1.7943990543984212,0.059813301813280706,25.775366583792614,9.168755188166227e-15,4.646925816768433e-14,True,4,0.9925934801619045
1959,0.6,0.34,best,True,False,False,1.7943990543984012,0.05981330181328004,25.775366583791314,1.7235296186091125e-15,6.4860547558185754e-15,True,4,0.9925934801619052
1959,0.6,0.34,screened_graph,True,True,False,12.045992609570844,0.4015330869856948,128.24277016105498,3.8862018533397606e-15,5.721892022072328e-14,True,5,0.992593480161905
