x_m,y_m,full_sequence_ik,first_failed_frame,evaluated_frames,max_evaluated_position_error_m,max_evaluated_orientation_error_rad,max_reference_path_speed_rad_s,min_joint_margin_rad,reference_speed_screen_pass
0.98,-0.66,False,0,1,0.3648481826241161,0.952388395938095,,,False
1.0,-0.66,False,0,1,0.3801095192867137,0.9489754640742905,,,False
0.3,-0.64,False,0,1,0.04552407805498158,0.612590963436921,,,False
0.32,-0.64,False,0,1,0.04663757955143874,0.6200015741727575,,,False
0.34,-0.64,False,0,1,0.0480557939033963,0.6296489411895975,,,False
0.36,-0.64,False,0,1,0.049803096805178804,0.6414230939733817,,,False
0.38,-0.64,False,0,1,0.051907950927556235,0.6551876189305561,,,False
0.4,-0.64,False,0,1,0.05440306930467254,0.6707744351811372,,,False
0.42,-0.64,False,0,1,0.05732527766943585,0.687978456203123,,,False
0.44,-0.64,False,0,1,0.06071491918795563,0.7065530755627918,,,False
0.46,-0.64,False,0,1,0.06461469539395241,0.7262074012821711,,,False
0.48,-0.64,False,0,1,0.06906775378141715,0.7466075885429084,,,False
0.5,-0.64,False,0,1,0.07411511807455604,0.7673832219542437,,,False
0.52,-0.64,False,0,1,0.07979258177563198,0.7881405159007865,,,False
0.54,-0.64,False,0,1,0.08612754647197218,0.8084815200124137,,,False
0.56,-0.64,False,0,1,0.09313622731735327,0.8280288911762536,,,False
0.58,-0.64,False,0,1,0.1008221027907769,0.8464494383349773,,,False
0.6,-0.64,False,0,1,0.10917566888959793,0.8634751168874785,,,False
0.62,-0.64,False,0,1,0.11817576735695726,0.8789149778287063,,,False
0.64,-0.64,False,0,1,0.1277919743545346,0.892658194742878,,,False
0.66,-0.64,False,0,1,0.13798762183735133,0.9046672057469725,,,False
0.68,-0.64,False,0,1,0.14872264768666313,0.9149668619028931,,,False
0.7000000000000001,-0.64,False,0,1,0.15995623821969238,0.9236273609306068,,,False
0.72,-0.64,False,0,1,0.17164852939944583,0.9307520002023136,,,False
0.74,-0.64,False,0,1,0.18376193424897122,0.9364625520669028,,,False
0.76,-0.64,False,0,1,0.19626180724979858,0.9408889903928521,,,False
0.78,-0.64,False,0,1,0.2091167055725632,0.9441618853796574,,,False
0.8,-0.64,False,0,1,0.22229832059038818,0.9464085382047583,,,False
0.8200000000000001,-0.64,False,0,1,0.23578131881420814,0.947749692165266,,,False
0.84,-0.64,False,0,1,0.24954333071924703,0.9482914606851706,,,False
0.86,-0.64,False,0,1,0.26356414617100726,0.9481372455025496,,,False
0.88,-0.64,False,0,1,0.27782580615910396,0.9473786099446295,,,False
0.9,-0.64,False,0,1,0.2923124425258643,0.9460915113940985,,,False
0.92,-0.64,False,0,1,0.30700950917706743,0.9443522801112377,,,False
0.9400000000000001,-0.64,False,0,1,0.321904127606724,0.9422217192264479,,,False
0.96,-0.64,False,0,1,0.3369845233970238,0.9397573596264007,,,False
0.98,-0.64,False,0,1,0.3522400808165746,0.9370072361207389,,,False
1.0,-0.64,False,0,1,0.3676610561949499,0.9340157742059604,,,False
0.3,-0.62,False,0,1,0.03790420342214463,0.5230164925377258,,,False
0.32,-0.62,False,0,1,0.03884088389355512,0.5312354459629116,,,False
0.34,-0.62,False,0,1,0.04005534690972501,0.5418509348955506,,,False
0.36,-0.62,False,0,1,0.04156831846044013,0.5547740001982989,,,False
0.38,-0.62,False,0,1,0.043404841071148684,0.5698940182933491,,,False
0.4,-0.62,False,0,1,0.045594795835579766,0.5870730369829001,,,False
0.42,-0.62,False,0,1,0.048173236734708386,0.6061392336367804,,,False
0.44,-0.62,False,0,1,0.05118040015625258,0.6268798881347207,,,False
0.46,-0.62,False,0,1,0.05466122069276921,0.6490346318303891,,,False
0.48,-0.62,False,0,1,0.05866414007246947,0.67229049237883,,,False
0.5,-0.62,False,0,1,0.06323899380793359,0.6962811588327906,,,False
0.52,-0.62,False,0,1,0.06843393355184763,0.7205928280774078,,,False
0.54,-0.62,False,0,1,0.07429154825491498,0.7447788620987387,,,False
0.56,-0.62,False,0,1,0.08084469815098037,0.7683836545798708,,,False
0.58,-0.62,False,0,1,0.08811287735870761,0.790973195927535,,,False
0.6,-0.62,False,0,1,0.09609996684868605,0.8121670958837403,,,False
0.62,-0.62,False,0,1,0.10479396037894811,0.8316654138807693,,,False
0.64,-0.62,False,0,1,0.11416874023943788,0.8492642218045697,,,False
0.66,-0.62,False,0,1,0.12418735378066194,0.8648577612681762,,,False
0.68,-0.62,False,0,1,0.1348059326469962,0.8784289397172046,,,False
0.7000000000000001,-0.62,False,0,1,0.1459774463504078,0.8900323130725272,,,False
0.72,-0.62,False,0,1,0.15765480598152393,0.8997733779739389,,,False
0.74,-0.62,False,0,1,0.1697929010760652,0.9077914452907037,,,False
0.76,-0.62,False,0,1,0.1823500639890962,0.9142406414484412,,,False
0.78,-0.62,False,0,1,0.1952884487509787,0.9192819409895936,,,False
0.8,-0.62,False,0,1,0.20857435626067553,0.9230710102498891,,,False
