acceleration_limit_ok,coarse_collision_edges,coarse_collision_frames,constraint_failure_frames,constraints_met,evaluated_poses,first_constraint_failure_frame,first_unaccepted_frame,full_path_evaluated,index,initial_q,joint_limit_ok,max_evaluated_acceleration_rad_s2,max_evaluated_orientation_error_deg,max_evaluated_position_error_mm,max_evaluated_speed_rad_s,max_evaluated_step_rad,min_evaluated_axis_separation_deg,mode,optimizer_all_accepted,reset_branch,reset_geometric_count,solver_s,solver_status_counts,status,unaccepted_frames,velocity_limit_ok,x_m,y_m
,,,,False,0,,,False,28,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.86,-0.74
,,,,False,0,,,False,28,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.86,-0.74
,,,,False,0,,,False,29,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.88,-0.74
,,,,False,0,,,False,29,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.88,-0.74
,,,,False,0,,,False,30,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9,-0.74
,,,,False,0,,,False,30,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9,-0.74
,,,,False,0,,,False,31,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.92,-0.74
,,,,False,0,,,False,31,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.92,-0.74
,,,,False,0,,,False,32,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9400000000000001,-0.74
,,,,False,0,,,False,32,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9400000000000001,-0.74
,,,,False,0,,,False,33,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.96,-0.74
,,,,False,0,,,False,33,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.96,-0.74
,,,,False,0,,,False,34,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.98,-0.74
,,,,False,0,,,False,34,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.98,-0.74
,,,,False,0,,,False,35,,,,,,,,,strict,False,,0,,,reset_unsolved,,,1.0,-0.74
,,,,False,0,,,False,35,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,1.0,-0.74
,,,,False,0,,,False,36,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.3,-0.72
,,,,False,0,,,False,36,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.3,-0.72
,,,,False,0,,,False,37,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.32,-0.72
,,,,False,0,,,False,37,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.32,-0.72
,,,,False,0,,,False,38,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.34,-0.72
,,,,False,0,,,False,38,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.34,-0.72
,,,,False,0,,,False,39,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.36,-0.72
,,,,False,0,,,False,39,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.36,-0.72
,,,,False,0,,,False,40,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.38,-0.72
,,,,False,0,,,False,40,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.38,-0.72
,,,,False,0,,,False,41,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.4,-0.72
,,,,False,0,,,False,41,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.4,-0.72
,,,,False,0,,,False,42,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.42,-0.72
,,,,False,0,,,False,42,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.42,-0.72
,,,,False,0,,,False,43,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.44,-0.72
,,,,False,0,,,False,43,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.44,-0.72
,,,,False,0,,,False,44,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.46,-0.72
,,,,False,0,,,False,44,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.46,-0.72
,,,,False,0,,,False,45,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.48,-0.72
,,,,False,0,,,False,45,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.48,-0.72
,,,,False,0,,,False,46,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.5,-0.72
,,,,False,0,,,False,46,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.5,-0.72
,,,,False,0,,,False,47,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.52,-0.72
,,,,False,0,,,False,47,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.52,-0.72
,,,,False,0,,,False,48,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.54,-0.72
,,,,False,0,,,False,48,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.54,-0.72
,,,,False,0,,,False,49,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.56,-0.72
,,,,False,0,,,False,49,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.56,-0.72
,,,,False,0,,,False,50,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.58,-0.72
,,,,False,0,,,False,50,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.58,-0.72
,,,,False,0,,,False,51,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.6,-0.72
,,,,False,0,,,False,51,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.6,-0.72
,,,,False,0,,,False,52,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.62,-0.72
,,,,False,0,,,False,52,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.62,-0.72
,,,,False,0,,,False,53,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.64,-0.72
,,,,False,0,,,False,53,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.64,-0.72
,,,,False,0,,,False,54,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.66,-0.72
,,,,False,0,,,False,54,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.66,-0.72
,,,,False,0,,,False,55,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.68,-0.72
,,,,False,0,,,False,55,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.68,-0.72
,,,,False,0,,,False,56,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.7000000000000001,-0.72
,,,,False,0,,,False,56,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.7000000000000001,-0.72
,,,,False,0,,,False,57,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.72,-0.72
,,,,False,0,,,False,57,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.72,-0.72
,,,,False,0,,,False,58,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.74,-0.72
,,,,False,0,,,False,58,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.74,-0.72
,,,,False,0,,,False,59,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.76,-0.72
,,,,False,0,,,False,59,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.76,-0.72
,,,,False,0,,,False,60,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.78,-0.72
,,,,False,0,,,False,60,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.78,-0.72
,,,,False,0,,,False,61,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.8,-0.72
,,,,False,0,,,False,61,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.8,-0.72
,,,,False,0,,,False,62,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.8200000000000001,-0.72
,,,,False,0,,,False,62,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.8200000000000001,-0.72
,,,,False,0,,,False,63,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.84,-0.72
,,,,False,0,,,False,63,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.84,-0.72
