episode,physics_step,command_id,reference_frame,time_s,region,interpolation_step,A_ik_position_m,A_ik_rotation_rad,B_command_position_m,B_command_rotation_rad,C_tracking_position_m,C_tracking_rotation_rad,total_position_m,total_rotation_rad,FK_runtime_consistency_position_m,FK_runtime_consistency_rotation_rad
0,27,6,6,0.225,work,3,6.938893903907228e-18,0.0,0.001875208857957067,0.010238939307175258,0.013589671025223734,0.1207102155472372,0.015221125535398538,0.13020890794607995,2.829374174995948e-07,9.343871716613188e-07
0,28,6,6,0.23333333333333334,work,4,6.938893903907228e-18,0.0,4.2783128878341e-08,1.931411236050088e-07,0.013395158967737505,0.12701401958006595,0.013395124513925534,0.12701420772846161,2.1743579953994266e-07,1.016342217026956e-06
0,29,7,7,0.24166666666666667,work,1,2.5589376332604516e-16,0.0,0.005407284503927694,0.03105316714381834,0.012931958658546364,0.1320412442667505,0.01717949227037219,0.1602233209576017,4.822238529249304e-07,1.0670729750375969e-06
0,30,7,7,0.25,work,2,2.5589376332604516e-16,0.0,0.0036076230735654163,0.020703436701249175,0.012377719892389807,0.13615694615486595,0.015218126173338075,0.15495391919559495,3.6605235785320083e-07,8.729588100836829e-07
0,31,7,7,0.2583333333333333,work,3,2.5589376332604516e-16,0.0,0.001805194772324119,0.010352324798287746,0.011578878266901117,0.14007037834019545,0.01305150442620311,0.149478349013842,3.730367048228542e-07,8.408269870082133e-07
0,32,7,7,0.26666666666666666,work,4,2.5589376332604516e-16,0.0,1.80485134136534e-08,9.884312124119402e-08,0.010935939301372268,0.14485341661146242,0.010935931812474927,0.1448533329653866,3.641653696462573e-07,9.320077759690303e-07
0,33,8,8,0.275,work,1,1.3092278833360675e-16,0.0,0.006215683492508777,0.03330919466372646,0.010361917180025377,0.14807791345840648,0.015514982851741915,0.17623044742273522,1.9426061930857152e-07,7.782915149450706e-07
0,34,8,8,0.2833333333333333,work,2,1.3092278833360675e-16,0.0,0.004142522340494333,0.022189729635303117,0.010101210936812866,0.15070469421864507,0.013716519323092135,0.16961012864778174,2.0326817850322148e-07,5.127385417844444e-07
0,35,8,8,0.2916666666666667,work,3,1.3092278833360675e-16,0.0,0.0020706365926170312,0.011086644665872074,0.010081582780233274,0.1526263265554993,0.011960217924579367,0.16213569318481802,1.942243060230946e-07,7.133906604996853e-07
0,36,8,8,0.3,work,4,1.3092278833360675e-16,0.0,3.4170825262050553e-09,9.884312124119402e-08,0.010235852462603246,0.15400676096444282,0.010235850946454364,0.15400685742428677,1.932772865418459e-07,4.400260168383548e-07
0,37,9,9,0.30833333333333335,work,1,8.121767085755589e-17,0.0,0.005891771098731653,0.02821505529469197,0.010122274639564936,0.15239890171273618,0.015304861694053502,0.17652147237576493,2.3840620478994634e-07,5.638864019043614e-07
0,38,9,9,0.31666666666666665,work,2,8.121767085755589e-17,0.0,0.0039202541883680475,0.018776484186782662,0.010227430453876233,0.14996076905202624,0.013778557836137323,0.16605905389659228,1.417619477646531e-07,2.4211521162497896e-07
0,39,9,9,0.325,work,3,8.121767085755589e-17,0.0,0.0019564194123358387,0.009371265644042675,0.010524087639188726,0.14679035340049493,0.012330401211465319,0.154830483623555,2.3208158332694794e-07,5.110033809984414e-07
0,40,9,9,0.3333333333333333,work,4,8.121767085755589e-17,0.0,1.3260214129463649e-08,1.264405455326821e-07,0.010855737314522586,0.14329444962184307,0.01085574233088671,0.14329432838864664,1.6203007027593572e-07,2.858538343496754e-07
0,41,10,10,0.3416666666666667,work,1,2.0026854743534788e-16,0.0,0.003015232129248302,0.029389388480763924,0.010364319759546667,0.1394473078037962,0.013061776803090263,0.16532919544115712,6.866714808487963e-08,3.39798755973321e-07
0,42,10,10,0.35,work,2,2.0026854743534788e-16,0.0,0.002000074646444772,0.019578661861701208,0.010019518629433758,0.1364557974961124,0.011807871286797575,0.15371075083299884,3.3544954788118315e-07,1.0860483144693865e-06
0,43,10,10,0.35833333333333334,work,3,2.0026854743534788e-16,0.0,0.000995176542175837,0.009782146915199246,0.009204258219440526,0.1340319152728546,0.0100752223133991,0.1427223044645818,2.215954456673817e-07,6.73690709796987e-07
0,44,10,10,0.36666666666666664,work,4,2.0026854743534788e-16,0.0,2.2096380498204828e-08,8.429369702178807e-08,0.008274762259912763,0.12903863292503967,0.008274779922247032,0.1290387020629959,3.3478331761309764e-07,5.778884717722352e-07
0,45,11,11,0.375,work,1,1.195827321860277e-16,0.0,0.0042136295279869415,0.03220713998688337,0.007331248075849974,0.12518600449799758,0.00978224376230779,0.15455717225757584,2.605955196849154e-07,8.424099698723957e-07
0,46,11,11,0.3833333333333333,work,2,1.195827321860277e-16,0.0,0.0028110995240745486,0.021480922512683423,0.006579729738890042,0.12143299508034616,0.008296824666933027,0.14113807877364684,2.637616324487737e-07,6.919018486883616e-07
0,47,11,11,0.39166666666666666,work,3,1.195827321860277e-16,0.0,0.0014068790058977363,0.010745269575161564,0.006064923277865077,0.11724188385318368,0.006960000081106607,0.12714937550610197,3.9099077615799027e-07,5.748063779469126e-07
0,48,11,11,0.4,work,4,1.195827321860277e-16,0.0,7.601612328712688e-09,4.2146848510894035e-08,0.005818445133689634,0.11322222976277667,0.005818443914148717,0.11322227366193506,3.7576133065459143e-07,7.603973640306681e-07
0,49,12,12,0.4083333333333333,work,1,1.2719202621569003e-16,0.0,0.005957136683519461,0.034204863038030706,0.006216632514784407,0.10972030782301408,0.011425841092523134,0.14167873344977336,2.778902201053848e-07,5.196212462831362e-07
0,50,12,12,0.4166666666666667,work,2,1.2719202621569003e-16,0.0,0.003976708032343777,0.022836238206035076,0.006667563181344124,0.10652259085928073,0.01019440169163685,0.12795164053030636,9.36804869344169e-08,7.492187672839527e-07
0,51,12,12,0.425,work,3,1.2719202621569003e-16,0.0,0.0019914541301261066,0.011434916985461663,0.007078177716651084,0.10301472594679284,0.008856674604606145,0.1137969765761943,2.0089971229955968e-07,5.638864019043614e-07
0,52,12,12,0.43333333333333335,work,4,1.2719202621569003e-16,0.0,2.3957643700710144e-08,1.3328003749250115e-07,0.007522869557167973,0.09909403310909874,0.007522891053101925,0.0990941284893795,3.031868653457174e-07,5.95300923449941e-07
0,53,13,13,0.44166666666666665,work,1,2.1599919653272043e-16,0.0,0.0066684812475209885,0.036016491483857466,0.008334720039770946,0.09561160081241991,0.014818110462387457,0.1303846595607369,1.038824721109977e-07,4.1935584781975493e-07
0,54,13,13,0.45,work,2,2.1599919653272043e-16,0.0,0.004448737013995687,0.02405627561580776,0.009080140056323885,0.09246794408104635,0.013387170133297297,0.11579570147252462,2.9834548913292876e-07,7.907449699295572e-07
0,55,13,13,0.4583333333333333,work,3,2.1599919653272043e-16,0.0,0.0022264981098069916,0.012050991269751584,0.009759040168545546,0.08921392304568512,0.011902243163379091,0.10094450864065466,2.1094443167215539e-07,6.717102330675541e-07
0,56,13,13,0.4666666666666667,work,4,2.1599919653272043e-16,0.0,3.05844381926335e-08,7.300048299977713e-08,0.010394428698773273,0.08597323474586392,0.01039440544257973,0.08597330943393275,3.131509954388262e-07,8.01344493612578e-07
0,57,14,14,0.475,work,1,1.415262216750919e-16,0.0,0.0054630474334532095,0.041220823233514295,0.010520092448403759,0.08410687957310242,0.01566229856819601,0.12418637692411726,2.803545945363311e-07,3.182017282256878e-07
0,58,14,14,0.48333333333333334,work,2,1.415262216750919e-16,0.0,0.003657483687656282,0.02754687012179386,0.010647886798413745,0.08283191621107801,0.014142118974824987,0.10993386075875479,3.6221667264908174e-07,6.861009855998394e-07
0,59,14,14,0.49166666666666664,work,3,1.415262216750919e-16,0.0,0.0018372887545816498,0.01380666125664832,0.01076923714344003,0.08230433165631099,0.012552657821542149,0.09599085428615689,3.2759438599342153e-07,7.527667844483354e-07
0,60,14,14,0.5,work,4,1.415262216750919e-16,0.0,5.998158894594121e-08,1.5196262340524153e-07,0.011018904155869185,0.08208402467113808,0.011018942442743266,0.08208392351773189,1.5234916864323447e-07,8.05214410192155e-07
0,61,15,15,0.5083333333333333,work,1,9.114019887043338e-16,0.0,0.008861706456024517,0.04681183497943889,0.011405575553118323,0.085072954874934,0.018838686699738733,0.13170327110502494,2.4946926299806124e-07,8.880892053694404e-07
0,62,15,15,0.5166666666666666,work,2,9.114019887043338e-16,0.0,0.005935578156439646,0.031266087495175704,0.012417504356705453,0.08972850878719572,0.017824410261786886,0.12075977803184285,1.3174218990723003e-07,4.3698782618687177e-07
0,63,15,15,0.525,work,3,9.114019887043338e-16,0.0,0.0029816796313275684,0.015662123290059764,0.013798352262489402,0.09556578070766493,0.016659569821839665,0.1109457948240812,2.452203886136584e-07,4.298152059869762e-07
0,64,15,15,0.5333333333333333,work,4,9.114019887043338e-16,0.0,1.775581227234926e-08,1.1542389828584842e-07,0.015382495825411669,0.10251076836442104,0.01538249688428646,0.10251075344253661,2.035045622178632e-07,5.495276723678658e-07
0,65,16,16,0.5416666666666666,work,1,4.163336342344337e-17,0.0,0.014705868020171516,0.04342184780808831,0.018664951024431883,0.10998138651443742,0.03298429054005531,0.15252564126574203,1.8801609255554037e-07,5.575503985246947e-07
0,66,16,16,0.55,work,2,4.163336342344337e-17,0.0,0.00979453183101732,0.028934845468999406,0.022452875434106293,0.11820061345686432,0.03218299190326792,0.14623118676593003,1.7463540693108513e-07,5.21327724591969e-07
0,67,16,16,0.5583333333333333,work,3,4.163336342344337e-17,0.0,0.00489245393648732,0.014460888515157847,0.026462060710217145,0.12756169604798273,0.03134370501505028,0.14137941765269285,8.886886436977834e-08,4.4404460268471747e-07
0,68,16,16,0.5666666666666667,work,4,4.163336342344337e-17,0.0,2.243876163339514e-08,5.960464477539063e-08,0.030544726366633905,0.13759211135067115,0.03054471733183356,0.13759208891879868,1.0072849976731961e-07,2.563692708922217e-07
0,69,17,17,0.575,work,1,1.2719202621569003e-16,0.0,0.01545372222614167,0.028020395818479142,0.03497859019867517,0.1432215748941174,0.050366755144870434,0.16906960782919464,4.358360036671165e-07,4.860611686199942e-07
0,70,17,17,0.5833333333333334,work,2,1.2719202621569003e-16,0.0,0.01027657436656188,0.018660249003256156,0.03922358536468737,0.14889812749085535,0.04938127365492594,0.16605508205887587,2.9928954801178697e-07,2.858538343496754e-07
0,71,17,17,0.5916666666666667,work,3,1.2719202621569003e-16,0.0,0.005125222914627927,0.009320000531571546,0.043037366576462927,0.15393103801676944,0.04804961864189258,0.1624640904264452,2.3810692633308528e-07,5.885487096944919e-07
0,72,17,17,0.6,work,4,1.2719202621569003e-16,0.0,5.270860621097707e-08,1.3328003749250115e-07,0.04625518649027866,0.15783478834434778,0.046255226934755034,0.1578349167355999,2.6533353839331163e-07,3.0098870212918777e-07
0,73,18,18,0.6083333333333333,work,1,2.0770370905276122e-16,0.0,0.013649863195136563,0.020296465443907626,0.04831271866058647,0.15567592167948413,0.061371176030502954,0.16726993921398023,2.9679257276291507e-07,4.1187628987685676e-07
0,74,18,18,0.6166666666666667,work,2,2.0770370905276122e-16,0.0,0.009074758335648712,0.013564089540151786,0.04968138239705184,0.15241059563385115,0.05827645865208192,0.16034122535818554,2.34594643331135e-07,4.960094981519366e-07
0,75,18,18,0.625,work,3,2.0770370905276122e-16,0.0,0.004524745271859472,0.006798655367290107,0.05037413549119781,0.14800232561646914,0.05461919061005129,0.15204773032048094,2.3837667851693578e-07,2.5111883202720774e-07
0,76,18,18,0.6333333333333333,work,4,2.0770370905276122e-16,0.0,4.06752026512414e-08,7.300048299977713e-08,0.05043040022954876,0.1425209834132761,0.0504303701036703,0.14252092665429822,2.594654640828978e-07,2.563692708922217e-07
0,77,19,19,0.6416666666666666,work,1,2.391654643720554e-16,0.0,0.01215031064112918,0.021512677733380014,0.049632631465967345,0.13293530396341238,0.06120232776485948,0.13773776455890177,8.750412308516068e-08,6.710487752674672e-07
0,78,19,19,0.65,work,2,2.391654643720554e-16,0.0,0.008090229218535914,0.01439301585168902,0.048391799023413215,0.12280861556018398,0.05606650991709482,0.12636593581661545,1.889405760811292e-07,3.371747880871527e-07
0,79,19,19,0.6583333333333333,work,3,2.391654643720554e-16,0.0,0.004040081785306023,0.007222291615326018,0.046781768926767595,0.11237013017447497,0.05060037908011984,0.11432491522278353,5.4322043018412305e-08,5.280984981855571e-07
0,80,19,19,0.6666666666666666,work,4,2.391654643720554e-16,0.0,4.071427523699582e-08,1.3328003749250115e-07,0.04488415559425187,0.101861780979399,0.044884123933644104,0.10186169028374302,1.221410886044239e-07,5.511415603431161e-07
0,81,20,20,0.675,work,1,2.486410087150353e-16,0.0,0.0099551481864356,0.02186242159590471,0.042136052705972274,0.08987414052803272,0.05161954010737654,0.09549541862171505,3.06281833072186e-07,6.488424854599636e-07
0,82,20,20,0.6833333333333333,work,2,2.486410087150353e-16,0.0,0.006641592393670164,0.014590744690788795,0.03934758037868119,0.07832514809865469,0.0456845283204715,0.08278546220816699,2.9007347860837355e-07,7.702617635321716e-07
0,83,20,20,0.6916666666666667,work,3,2.486410087150353e-16,0.0,0.0033232797806133497,0.0073036329810635455,0.03659693612784391,0.06767301139211654,0.039771062332665315,0.07031200225091291,1.89798448365538e-07,3.964941112890867e-07
0,84,20,20,0.7,work,4,2.486410087150353e-16,0.0,4.302301772877926e-08,2.0647654623614286e-07,0.03395402829813673,0.05833739540274626,0.03395406460846175,0.058337487244672054,3.413501406149266e-07,5.701519986900406e-07
0,85,21,21,0.7083333333333334,work,1,7.97218214573518e-17,0.0,0.00884715849662116,0.022427216679250635,0.03112560741002598,0.05117885484152742,0.03973305889814704,0.06737415504881958,6.564535247575159e-08,2.7476383618393225e-07
0,86,21,21,0.7166666666666667,work,2,7.97218214573518e-17,0.0,0.005907566953723297,0.014942823713599446,0.028538782688874755,0.04575871940192291,0.03429603727795239,0.05747074689710769,1.0804086992896127e-07,5.503352079576088e-07
0,87,21,21,0.725,work,3,7.97218214573518e-17,0.0,0.0029584976562545997,0.007467306929119683,0.026229191710488632,0.04243451786309611,0.02911432681787578,0.04867444672602496,4.5237992016419957e-07,9.195356738890199e-07
0,88,21,21,0.7333333333333333,work,4,7.97218214573518e-17,0.0,4.1101985408531645e-08,1.1920928955078128e-07,0.02422285111854016,0.04119109529927738,0.02422281404024608,0.0411911016083173,1.5526774392869e-07,2.4211521162497896e-07
0,89,22,22,0.7416666666666667,work,1,1.1188630228279524e-16,0.0,0.009127428201711732,0.01699295596509352,0.022581968091271085,0.04036597541082669,0.03154617745215498,0.05625802374614422,1.2590897143824383e-07,3.734220292014386e-07
0,90,22,22,0.75,work,2,1.1188630228279524e-16,0.0,0.006091957384238903,0.01132160262177031,0.0212444112552957,0.04047970248409936,0.02721973578750288,0.05059380544126159,3.2765815985142805e-07,5.527507362065157e-07
0,91,22,22,0.7583333333333333,work,3,1.1188630228279524e-16,0.0,0.003049465957526775,0.0056575660173024764,0.02019961650381245,0.041261827329960185,0.023183043756585385,0.0460082684589737,1.3410857416258722e-07,4.042583693936634e-07
0,92,22,22,0.7666666666666666,work,4,1.1188630228279524e-16,0.0,1.3424638135064904e-08,1.5485740967710712e-07,0.019428506704678057,0.04244681028413763,0.01942851955412767,0.042446782359789124,2.1071900666030717e-07,1.032382731180714e-07
0,93,23,23,0.775,work,1,1.8424037361508207e-16,0.0,0.00839327597938271,0.012979635086839341,0.018653048456274048,0.042478839971650834,0.026890694986371384,0.05156138612928613,3.5526430076206337e-07,7.324341373112546e-07
0,94,23,23,0.7833333333333333,work,2,1.8424037361508207e-16,0.0,0.005601018082036156,0.008654381691550452,0.018109931231549154,0.04272399803344168,0.023585715316887045,0.04827619413919895,3.041619156776083e-07,3.097148193542145e-07
0,95,23,23,0.7916666666666666,work,3,1.8424037361508207e-16,0.0,0.0028032458410210716,0.0043280214954541625,0.017777648145011475,0.04307892679307312,0.020504239675744728,0.04561230840337145,2.460920712835709e-07,5.272569064186269e-07
0,96,23,23,0.8,work,4,1.8424037361508207e-16,0.0,1.3730000049817751e-08,9.424321830774486e-08,0.0176312379667952,0.04348043950141057,0.017631232302811994,0.04348037257219271,1.5746450586342655e-07,3.6983709472390636e-07
0,97,24,24,0.8083333333333333,work,1,1.0103182026100663e-16,0.0,0.00841594240645955,0.014326030427845306,0.017621409340759446,0.044409786243269536,0.02580031875247526,0.0542254966204464,2.0788219386513663e-07,6.597025281542168e-07
0,98,24,24,0.8166666666666667,work,2,1.0103182026100663e-16,0.0,0.005618203515694871,0.009554557339132652,0.017744224446907448,0.045322037463965056,0.023179030217750005,0.0515694078460371,1.2568350454905372e-07,2.475566823160076e-07
0,99,24,24,0.825,work,3,1.0103182026100663e-16,0.0,0.002812887118590482,0.0047793543175901135,0.017966286737130646,0.04621864458325423,0.020671952139356332,0.04919149392939053,1.1304553007692108e-07,2.3084779657169695e-07
0,100,24,24,0.8333333333333334,work,4,1.0103182026100663e-16,0.0,6.357052785821611e-09,4.2146848510894035e-08,0.0182579360171543,0.047108523452328646,0.018257929857226036,0.047108533008093374,2.039559948196011e-07,7.74860382080083e-07
0,101,25,25,0.8416666666666667,work,1,1.7109685898544713e-16,0.0,0.008734128749820902,0.01898670533827813,0.018657250263583763,0.048539224828428006,0.02710604344268752,0.06144720601900904,1.9245825925426402e-07,4.0205531010723307e-07
0,102,25,25,0.85,work,2,1.7109685898544713e-16,0.0,0.005837136478432385,0.012670909052195244,0.019070531763906332,0.05011399565815196,0.02469168083700698,0.05853010750560647,2.503589894667291e-07,9.74403782145499e-07
0,103,25,25,0.8583333333333333,work,3,1.7109685898544713e-16,0.0,0.00292586994571546,0.006342417984323031,0.0194680506312868,0.05179215685779981,0.02227007141998269,0.05586332509378225,8.536424563055983e-08,4.786961795153931e-07
0,104,25,25,0.8666666666666667,work,4,1.7109685898544713e-16,0.0,5.815215967252811e-09,0.0,0.01982848718557035,0.05355136941931025,0.019828492381301518,0.05355136417617652,1.1234901642329615e-07,5.701519986900406e-07
0,105,26,26,0.875,work,1,1.2432050435751766e-16,0.0,0.009305244763164765,0.022111296773921593,0.020228744054200314,0.05566825290284955,0.029170715283620974,0.07138747741603071,2.1952569807270845e-07,6.041865030739716e-07
0,106,26,26,0.8833333333333333,work,2,1.2432050435751766e-16,0.0,0.006228742754263154,0.014793535027123763,0.02058086832304085,0.0581282086110587,0.026545095841198466,0.06832244290394975,1.7688677249899847e-07,1.460009659995543e-07
0,107,26,26,0.8916666666666666,work,3,1.2432050435751766e-16,0.0,0.0031273989604011228,0.007424989904095442,0.020877272904492605,0.060836749122107646,0.023857575864793354,0.06571519045915726,1.5145552054126415e-07,2.5288109106536433e-07
0,108,26,26,0.9,work,4,1.2432050435751766e-16,0.0,5.042579149085168e-08,1.429269171748376e-07,0.02113184133906423,0.06371526766097885,0.02113179485786833,0.06371525996333567,7.125015884570308e-08,6.730311984203021e-07
0,109,27,27,0.9083333333333333,work,1,7.850462293418876e-17,0.0,0.009332514052579935,0.026613615815467354,0.021194720475516047,0.06757333073870976,0.03008966056187679,0.08738752809831313,1.2286109724142838e-07,4.897021271334596e-07
0,110,27,27,0.9166666666666666,work,2,7.850462293418876e-17,0.0,0.006271471203511942,0.017834869248323667,0.02124452392604132,0.07220664447193674,0.027212457152008537,0.08491381945527753,1.6418970340961814e-07,7.929882225781773e-07
0,111,27,27,0.9249999999999999,work,3,7.850462293418876e-17,0.0,0.003162263653890806,0.008970082953687133,0.021281183539770068,0.07742494450693069,0.024280617689252337,0.08341496557750405,1.2781329214440811e-07,5.840038639982192e-07
0,112,27,27,0.9333333333333333,work,4,7.850462293418876e-17,0.0,4.6654474224031136e-08,1.9992005623875177e-07,0.021316471559247454,0.0830888886946646,0.02131651490689064,0.08308882055817551,2.099746561568707e-07,5.196212462831362e-07
0,113,28,28,0.9416666666666667,work,1,1.1443916996305594e-16,0.0,0.009858254850588583,0.02790631849116517,0.021288420841580558,0.08817816033134371,0.0308430236390002,0.1052587214195426,1.5867033216079604e-07,4.1829552792365026e-07
0,114,28,28,0.95,work,2,1.1443916996305594e-16,0.0,0.006643579384956585,0.018739892724094053,0.021267047804830106,0.0937055154428214,0.0276779543791212,0.1040892929349305,1.25088809974225e-07,2.3084779657169695e-07
0,115,28,28,0.9583333333333334,work,3,1.1443916996305594e-16,0.0,0.003359317309309926,0.009445600792863135,0.021266797268798876,0.09957613839671159,0.024489118036712797,0.10421085944848754,2.6181466416273744e-07,2.7637536810325715e-07
0,116,28,28,0.9666666666666667,work,4,1.1443916996305594e-16,0.0,4.751879026807371e-08,7.300048299977713e-08,0.02130359970404629,0.10572153252937298,0.021303644869517715,0.10572150429361023,8.987257790577271e-08,4.636153336198354e-07
0,117,29,29,0.975,work,1,1.576213700060856e-16,0.0,0.009562617540486353,0.025741072404754182,0.020875300611570495,0.11153969326326203,0.029982204859968817,0.12356161149489125,2.3637466957759025e-07,5.95300923449941e-07
0,118,29,29,0.9833333333333333,work,2,1.576213700060856e-16,0.0,0.006458004013347939,0.017289849159253103,0.020540771088950846,0.11789918058782146,0.026669670322024438,0.12481856918280364,1.5658852477464008e-07,6.293866658789802e-07
0,119,29,29,0.9916666666666667,work,3,1.576213700060856e-16,0.0,0.0032727530499207544,0.008721307912293572,0.020323612891049506,0.124640384151704,0.023411526085871166,0.12754138338675752,9.642789107821258e-08,2.9351883535969594e-07
