x_m,y_m,full_sequence_ik,first_failed_frame,evaluated_frames,max_evaluated_position_error_m,max_evaluated_orientation_error_rad,max_reference_path_speed_rad_s,min_joint_margin_rad,reference_speed_screen_pass
0.45,-0.05,True,-1,38,5.8402902057240016e-15,4.112329440943512e-14,2.7266553249441228,0.37388939275883093,True
0.5,-0.05,True,-1,38,1.9511991989709017e-15,1.1895056939892371e-14,2.9655683213852657,0.5188091388820526,True
0.55,-0.05,True,-1,38,2.9893669801409083e-16,8.100800834759297e-16,3.1595162065389326,0.6784858563769649,True
0.6000000000000001,-0.05,True,-1,38,1.0374052500944784e-15,4.2365025870803426e-15,3.398119024268993,0.8543995771416402,True
0.65,-0.05,True,-1,38,3.1432500083045447e-16,1.0231120526507898e-15,3.72701852240376,1.0491827635002502,True
0.7000000000000001,-0.05,True,-1,38,8.144263458698792e-16,4.6645874359876026e-15,4.03881904892695,1.2697126583164275,True
0.75,-0.05,True,-1,38,4.809409384954737e-16,2.087917749946133e-15,4.312443664715578,1.5305975232466813,True
0.8,-0.05,False,8,9,0.002646499312083479,0.025386996380098566,,,False
0.8500000000000001,-0.05,False,0,1,0.007306363313730715,0.0667962563155081,,,False
0.9,-0.05,False,0,1,0.041023671135859044,0.257703683738235,,,False
0.9500000000000001,-0.05,False,0,1,0.08409376680310914,0.3685361973919297,,,False
1.0,-0.05,False,0,1,0.13104778069335438,0.4284717315689203,,,False
0.30000000000000004,0.0,False,0,1,0.007596992546524082,0.10649663251635524,,,False
0.35000000000000003,0.0,True,-1,38,5.555016879717332e-15,2.5396252205243568e-14,3.582700088259123,0.017783220900277286,True
0.4,0.0,True,-1,38,4.065220740230227e-15,1.995113045803527e-14,4.458160188583253,0.14274072139028116,True
0.45,0.0,True,-1,38,3.4905878015273315e-15,2.939703877232495e-14,4.975684568573653,0.2852707047620857,True
0.5,0.0,True,-1,38,4.137187111402224e-15,2.1607113110826925e-14,5.273735374522581,0.4417459518764586,True
0.55,0.0,True,-1,38,4.344523429212077e-15,1.7687754740127662e-14,5.542937766500349,0.609658703167947,True
0.6000000000000001,0.0,True,-1,38,4.059964552835555e-15,1.543927143118932e-14,5.815624326802129,0.7914580738266972,True
0.65,0.0,True,-1,38,1.959681723483882e-15,6.0662755614880635e-15,6.0364859714148915,0.9899062323962851,True
0.7000000000000001,0.0,True,-1,38,6.1110346576206466e-15,2.5021766801361493e-14,6.35136484030195,1.2112709715237724,True
0.75,0.0,True,-1,38,1.545614280154634e-15,5.697129676318146e-15,6.331786371990347,1.468091660361255,True
0.8,0.0,False,9,10,0.000280958438929107,0.0026612423203898504,,,False
0.8500000000000001,0.0,False,0,1,0.0014862992421311922,0.013643345676050012,,,False
0.9,0.0,False,0,1,0.034961105903560864,0.2164369170863641,,,False
0.9500000000000001,0.0,False,0,1,0.07837645841100108,0.332606782980433,,,False
1.0,0.0,False,0,1,0.1257433026808506,0.39449399492869386,,,False
0.30000000000000004,0.05,False,0,1,0.018942309153314813,0.26484025883100276,,,False
0.35000000000000003,0.05,False,0,1,0.00750704242511316,0.1026746970661992,,,False
0.4,0.05,True,-1,38,3.883109433024668e-15,1.8056396773813083e-14,12.15909814088033,0.06808317991551593,False
0.45,0.05,True,-1,38,7.035709942544031e-16,3.628627125119405e-15,15.753269391269866,0.22469096568671,False
0.5,0.05,True,-1,38,8.164339249151902e-16,5.334810314470014e-15,18.330943735028224,0.38902744617703133,False
0.55,0.05,True,-1,38,5.120057424582394e-15,1.7520011905552465e-14,17.449406685040064,0.5634768279551552,False
0.6000000000000001,0.05,True,-1,38,7.748312856226504e-16,3.8020465197760276e-15,16.391256202565252,0.7497596122390922,False
0.65,0.05,True,-1,38,1.2510471639264603e-15,4.780089694264461e-15,14.566119829525391,0.9502516427256635,False
0.7000000000000001,0.05,True,-1,38,1.156133006904202e-15,3.021936863216135e-15,12.401835069852547,1.1723013191338065,False
0.75,0.05,True,-1,38,9.233227642299103e-16,3.089251253523383e-15,10.273029737351116,1.4281018844056341,False
0.8,0.05,True,-1,38,5.511600598834107e-15,2.853475662861531e-14,7.7440313319262,1.7465582476232122,True
0.8500000000000001,0.05,False,2,3,0.00269211851687617,0.0220847566406785,,,False
0.9,0.05,False,0,1,0.031434833497586495,0.18694188338679288,,,False
0.9500000000000001,0.05,False,0,1,0.07541256206535296,0.3034246821074267,,,False
1.0,0.05,False,0,1,0.12315273246682233,0.36477350201773207,,,False
0.30000000000000004,0.1,False,0,1,0.025202723981043722,0.3549067700100579,,,False
0.35000000000000003,0.1,False,0,1,0.01294140402797364,0.17323716622852917,,,False
0.4,0.1,True,-1,38,2.811408275538296e-15,2.2748109955431628e-14,25.762501953566208,0.030985110698391605,False
0.45,0.1,True,-1,38,3.11864493316497e-16,2.3164433126706366e-15,27.65375155535567,0.19545065497133018,False
0.5,0.1,True,-1,38,1.2948057833470968e-15,1.0574881944914727e-14,23.521968434127505,0.3665015159086007,False
0.55,0.1,True,-1,38,3.3205054342106544e-15,3.909828342860918e-14,25.206749340591614,0.4643386170722481,False
0.6000000000000001,0.1,True,-1,38,1.3542225228130477e-15,9.24467046912236e-15,28.482573267070688,0.33310514943360836,False
0.65,0.1,True,-1,38,4.571251458474092e-16,1.17228431302333e-15,46.337442006718234,0.17953417338720534,False
0.7000000000000001,0.1,True,-1,38,8.1773032027145e-16,2.7170116355336148e-15,41.77989261008335,1.1574642873752958,False
